cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
225,246,195,20-04-2022,77,25.96
226,267,176,12-12-2021,13,35.78
227,258,186,20-06-2022,34,57.55
228,262,105,07-01-2023,21,43.22
229,222,170,13-05-2023,43,23.12
230,202,157,12-10-2022,66,24.16
231,247,162,04-01-2023,40,21.67
232,256,170,16-05-2023,41,51.26
233,251,201,12-02-2022,35,37.43
234,233,109,16-12-2022,52,46.34
235,221,167,18-07-2023,47,51.32
236,271,145,12-06-2022,69,39.39
237,237,136,27-04-2023,49,32.76
238,261,161,12-05-2023,93,30.71
239,252,139,13-03-2022,65,34.98
240,228,110,11-04-2022,79,21.92
241,270,172,17-11-2022,79,47.73
242,261,133,12-02-2022,13,17.2
243,268,196,29-12-2022,0,29.72
244,237,178,30-11-2022,72,35.07
245,275,170,23-03-2023,48,33.03
246,246,119,07-01-2023,59,41.95
247,255,129,01-03-2023,52,17.01
248,293,122,26-06-2023,64,58.62
249,228,193,02-12-2021,51,26.35
250,294,125,27-02-2022,49,58.25
251,234,115,25-07-2023,24,57.59
252,300,151,09-05-2023,41,29.38
253,226,173,11-02-2022,49,27.88
254,213,112,20-11-2022,74,56.51
255,241,158,23-05-2022,94,37.96
256,217,105,06-01-2023,100,21.33
257,260,158,02-01-2022,7,24.26
258,225,159,24-02-2023,14,24.67
259,265,165,18-07-2023,12,33.75
260,224,129,27-11-2022,25,34.96
261,255,146,25-12-2021,94,49.24
262,243,135,23-01-2022,6,52.2
263,233,155,09-08-2022,38,49.81
264,237,158,04-05-2023,76,45.47
265,283,172,16-11-2022,34,34.62
266,253,111,27-03-2023,78,19.63
267,241,161,11-06-2022,2,31.39
268,227,186,08-01-2022,41,44.91
269,297,109,06-09-2022,59,37.17
270,219,118,22-11-2022,60,16.09
271,202,176,27-10-2022,31,53.5
272,228,160,27-12-2021,27,50.72
273,231,176,01-05-2022,58,30.25
274,246,142,22-12-2022,0,40.9
275,213,124,24-11-2022,70,34.42
276,204,185,06-06-2023,95,32.18
277,287,143,20-01-2022,90,21.16
278,204,191,14-03-2022,89,49.37
279,221,156,06-10-2022,48,26.05
280,281,126,17-07-2022,52,34.22
281,233,110,14-02-2023,11,17.37
282,236,127,08-02-2023,40,16.91
283,263,131,17-10-2022,3,35.76
284,263,150,01-04-2022,61,39.1
285,213,130,11-03-2022,10,35.58
286,271,154,23-10-2022,74,20.92
287,244,158,20-08-2022,43,42.97
288,223,179,17-01-2023,35,50.14
289,234,181,09-03-2022,21,35.61
290,259,138,08-01-2022,56,40.96
291,284,122,02-01-2023,10,54.17
292,251,182,26-11-2022,25,35.56
293,296,183,21-09-2022,18,16.31
294,210,199,05-04-2023,30,48.15
295,211,198,08-06-2023,61,59.92
296,234,122,28-03-2023,87,56.09
297,213,101,28-10-2022,4,15.83
298,250,195,26-01-2023,66,18.69
299,251,110,23-01-2023,70,32.51
300,267,126,18-05-2022,7,55.09
301,290,117,03-08-2022,47,50.35
302,270,117,31-03-2022,18,41.77
303,263,192,24-02-2022,35,22.52
304,215,103,05-05-2022,67,33.26
305,281,171,19-01-2023,33,55.6
306,232,131,01-10-2022,49,28.7
307,296,198,24-12-2022,46,53.4
308,211,151,03-06-2022,10,50.57
309,268,199,07-02-2023,65,58.93
310,257,133,30-04-2022,94,54.28
311,287,141,16-07-2022,11,33.41
312,276,116,04-02-2022,44,47.82
313,235,114,30-08-2022,92,52.12
314,292,182,27-04-2022,67,49.21
315,207,191,11-03-2023,89,43.3
316,232,192,12-03-2022,36,29.07
317,225,148,20-01-2023,68,57.39
318,202,126,06-02-2023,48,25.05
319,234,190,29-03-2022,32,25.34
320,273,190,13-09-2022,91,25.85
321,203,137,31-03-2022,31,36.64
322,274,140,05-01-2022,59,44.57
323,245,196,16-11-2022,19,38.75
324,295,183,29-05-2023,21,51.17
325,293,166,17-03-2023,87,27.19
326,288,198,05-01-2022,92,36.93
327,259,199,10-09-2022,95,46.15
328,292,172,08-07-2022,86,24.18
329,237,168,02-10-2022,81,33.29
330,237,179,06-11-2022,54,51.86
331,255,178,14-06-2023,51,48.35
332,275,149,19-12-2021,99,59.37
333,257,171,08-01-2022,58,29.22
334,230,133,23-01-2023,16,59.7
335,259,131,17-07-2022,95,42.71
336,209,189,09-05-2023,93,42.0
337,225,136,23-08-2022,19,47.18
338,202,194,21-07-2023,81,50.36
339,222,160,18-10-2022,9,54.65
340,227,131,27-06-2023,42,29.53
341,256,130,16-01-2023,80,37.2
342,222,146,27-08-2022,88,50.88
343,221,136,28-09-2022,12,30.94
344,242,108,23-07-2023,71,27.94
345,296,136,17-12-2022,38,43.14
346,227,163,09-08-2022,26,16.71
347,274,106,09-12-2022,34,23.13
348,250,184,05-08-2022,58,16.29
349,252,125,03-10-2022,37,34.45
350,250,114,09-11-2022,37,46.03
351,247,121,11-01-2023,88,22.66
352,295,136,20-05-2022,45,55.63
353,230,152,12-04-2023,80,21.12
354,238,133,29-09-2022,82,15.64
355,268,182,24-04-2022,92,18.35
356,218,105,07-09-2022,96,34.97
357,283,144,17-09-2022,28,30.87
358,289,105,06-06-2022,91,17.88
359,207,199,26-07-2023,31,35.25
360,265,174,26-04-2023,97,31.11
361,261,142,24-03-2023,26,39.94
362,249,190,07-04-2023,15,39.85
363,284,139,02-03-2022,15,49.44
364,219,157,05-05-2023,91,58.02
365,269,114,06-01-2023,78,51.01
366,292,170,10-07-2023,82,41.08
367,244,154,09-02-2022,66,26.41
368,250,144,24-07-2023,15,19.93
369,221,180,05-03-2022,49,26.87
370,260,179,24-04-2022,96,36.0
371,207,172,25-04-2023,57,57.3
372,296,111,26-03-2023,1,21.03
373,287,184,23-10-2022,59,43.53
374,202,171,23-12-2021,47,44.69
375,253,188,07-11-2022,10,45.66
376,222,102,08-03-2023,92,42.94
377,247,163,24-08-2022,27,17.98
378,266,183,26-10-2022,7,22.45
379,265,164,22-03-2022,52,17.59
380,232,197,16-04-2022,57,51.01
381,225,101,07-07-2022,88,18.8
382,293,144,02-05-2022,52,19.63
383,207,171,20-03-2023,73,59.83
384,243,164,02-05-2023,87,35.16
385,228,192,06-05-2022,91,50.22
386,275,199,17-07-2022,11,36.22
387,252,159,06-04-2023,67,42.31
388,267,101,29-03-2023,85,35.4
389,285,106,29-06-2023,51,49.22
390,277,194,01-07-2023,12,56.28
391,265,183,16-06-2022,99,44.59
392,254,127,24-05-2023,89,56.67
393,201,119,26-01-2022,51,26.84
394,204,193,18-04-2022,59,22.95
395,246,158,25-05-2023,91,43.7
396,251,193,07-09-2022,100,34.21
397,282,198,23-12-2022,95,22.63
398,247,101,30-05-2023,61,20.17
399,265,144,12-05-2023,27,47.94
400,287,125,21-12-2022,23,40.95
401,292,190,28-08-2022,42,55.26
402,230,178,27-06-2023,34,25.81
403,275,102,18-06-2022,74,41.19
404,284,128,20-05-2022,65,26.23
405,283,147,29-03-2022,83,29.82
406,269,137,18-07-2022,30,15.83
407,208,173,25-01-2023,32,43.8
408,279,121,10-01-2023,90,41.21
409,257,105,29-12-2022,45,36.56
410,274,188,27-07-2022,71,39.87
411,255,180,25-03-2023,1,33.34
412,289,158,05-03-2023,23,51.87
413,228,160,12-12-2021,69,47.58
414,292,142,22-07-2023,7,43.71
415,298,187,22-12-2021,83,45.86
416,213,188,18-02-2023,75,45.5
417,207,132,01-09-2022,87,50.99
418,273,196,18-04-2023,24,59.93
419,284,121,04-07-2022,50,24.63
420,260,127,11-06-2022,98,48.41
421,295,146,14-12-2022,22,40.38
422,254,164,01-06-2022,94,39.91
423,263,197,14-06-2022,42,32.1
424,264,184,11-06-2022,94,35.38
425,239,164,21-03-2023,100,53.52
426,233,159,20-04-2023,10,51.76
427,238,142,20-07-2022,41,55.92
428,205,125,18-09-2022,49,53.49
429,291,143,06-05-2022,57,53.75
430,223,191,22-02-2022,31,18.19
431,286,105,12-04-2023,69,24.93
432,283,122,14-02-2022,82,51.03
433,282,132,27-06-2022,22,44.35
434,240,101,29-05-2023,83,22.95
435,229,125,07-06-2023,31,31.04
436,214,154,04-03-2023,45,42.01
437,300,176,17-05-2022,22,56.64
438,253,106,28-05-2023,98,57.13
439,221,197,21-09-2022,94,23.2
440,218,151,26-04-2023,84,55.87
441,248,162,23-05-2023,5,39.46
442,219,188,05-03-2023,83,32.51
443,231,110,06-12-2022,99,24.51
444,251,165,20-01-2023,94,21.34
445,257,142,14-10-2022,65,58.41
446,234,125,12-07-2023,80,43.24
447,282,167,20-12-2021,43,33.12
448,238,115,06-07-2023,70,22.95
449,295,137,20-06-2023,32,57.42
450,276,191,14-09-2022,40,43.14
451,282,173,26-05-2022,30,37.67
452,299,136,24-06-2022,50,30.15
453,226,171,01-03-2023,29,58.88
454,245,145,24-10-2022,89,18.38
455,243,139,02-03-2022,80,29.73
456,297,139,23-05-2023,91,37.18
457,273,197,23-05-2022,96,35.46
458,272,116,09-05-2023,77,29.28
459,244,173,03-04-2023,70,38.84
460,299,169,04-05-2022,95,20.4
461,264,120,04-04-2022,69,18.96
462,206,104,25-03-2023,8,42.39
463,224,143,15-01-2022,57,48.52
464,234,143,06-01-2022,51,31.85
465,227,108,25-07-2023,70,17.3
466,216,127,20-03-2023,80,17.74
467,265,197,25-06-2023,35,51.47
468,225,162,21-04-2023,95,53.02
469,245,109,18-11-2022,52,27.17
470,230,135,13-01-2022,40,33.68
471,277,158,02-06-2022,95,42.94
472,272,129,07-05-2023,90,36.19
473,241,103,28-09-2022,56,21.13
474,254,139,05-07-2022,7,20.19
475,216,188,23-04-2022,62,53.04
476,280,169,06-07-2023,18,49.28
477,258,136,26-01-2023,93,21.49
478,240,103,02-01-2023,50,28.85
479,270,167,23-08-2022,74,51.39
480,221,182,11-02-2023,18,25.89
481,258,130,25-08-2022,81,26.61
482,217,165,16-02-2023,68,38.55
483,290,106,02-12-2021,84,22.0
484,275,178,16-12-2022,80,39.98
485,269,147,02-06-2023,33,21.6
486,271,174,20-06-2023,18,60.0
487,253,193,04-03-2022,35,50.16
488,292,103,31-01-2023,88,35.08
489,227,188,05-04-2022,49,50.78
490,202,193,05-04-2023,53,50.68
491,206,179,21-05-2022,25,39.29
492,266,113,10-08-2022,10,34.63
493,269,111,09-02-2023,17,32.23
494,268,154,25-11-2022,86,55.83
495,293,158,04-01-2022,8,32.54
496,249,136,02-12-2021,58,27.25
497,228,130,20-07-2022,100,42.34
498,280,172,17-06-2023,84,23.54
499,281,167,25-03-2023,74,42.76
500,227,152,23-12-2022,55,30.65
501,290,161,11-06-2023,92,49.59
502,284,164,07-08-2022,85,37.65
503,214,121,15-07-2022,80,58.7
504,236,123,16-07-2023,26,37.69
505,220,131,09-04-2023,12,29.0
506,215,182,09-05-2023,63,43.44
507,212,165,27-06-2023,6,37.72
508,248,138,30-03-2023,3,17.49
509,251,142,11-03-2022,68,54.07
510,287,171,02-05-2022,69,46.82
511,204,155,29-05-2022,95,24.31
512,257,178,17-05-2022,96,26.05
513,218,135,04-04-2022,82,45.38
514,251,171,26-12-2021,86,21.65
515,229,102,23-05-2022,70,21.04
516,205,153,27-05-2023,64,28.39
517,217,106,12-12-2021,45,20.66
518,284,147,14-02-2022,69,21.01
519,264,191,26-09-2022,35,57.13
520,258,185,28-08-2022,66,47.59
521,285,172,05-06-2022,30,17.63
522,277,186,28-10-2022,21,32.14
523,247,149,19-11-2022,100,41.66
524,272,128,13-02-2022,87,48.24
525,254,156,16-04-2023,97,21.14
526,260,166,02-11-2022,16,23.38
527,299,130,22-12-2021,32,26.42
528,287,116,21-05-2023,69,43.7
529,300,154,01-10-2022,81,45.26
530,234,194,13-12-2021,16,27.36
531,273,169,23-11-2022,76,47.71
532,256,110,25-04-2022,85,46.2
533,288,142,13-09-2022,25,31.37
534,237,157,06-01-2022,56,39.83
535,280,145,21-03-2022,54,59.71
536,211,177,15-10-2022,43,35.22
537,203,186,01-12-2022,98,28.5
538,233,183,12-12-2022,20,59.77
539,213,195,25-07-2022,96,54.33
540,223,154,28-02-2023,31,41.14
541,272,175,13-05-2023,18,39.07
542,281,159,16-05-2022,31,23.3
543,245,189,26-01-2022,23,30.26
544,216,113,29-05-2023,48,19.7
545,280,150,26-06-2023,38,43.23
546,246,102,05-11-2022,89,41.36
547,275,201,07-09-2022,50,54.5
548,288,196,26-01-2023,51,29.87
549,297,158,28-02-2022,86,59.13
550,296,146,15-02-2022,73,19.16
551,233,134,22-03-2023,65,56.17
552,262,139,14-10-2022,14,39.73
553,213,140,02-02-2023,69,35.69
554,203,161,31-01-2022,0,26.31
555,223,103,17-11-2022,30,43.57
556,277,149,26-04-2023,9,46.01
557,296,176,11-02-2022,62,44.83
558,279,101,04-12-2021,8,33.31
559,207,184,21-06-2022,1,37.67
560,240,125,26-01-2022,30,23.98
561,255,109,14-03-2022,71,44.25
562,285,142,29-08-2022,25,20.56
563,278,116,07-02-2022,61,18.62
564,211,154,03-02-2022,70,35.77
565,254,132,26-11-2022,17,18.5
566,279,103,06-06-2022,44,15.24
567,221,181,11-05-2022,78,27.89
568,297,180,20-02-2023,69,55.59
569,242,181,05-03-2022,3,58.21
570,236,123,21-10-2022,28,35.85
571,243,177,26-02-2022,68,43.71
572,280,109,12-04-2022,90,47.47
573,289,175,11-03-2023,44,36.18
574,218,175,27-05-2022,21,44.48
575,214,108,02-01-2022,2,46.65
576,231,118,24-04-2023,53,31.06
577,254,163,13-04-2023,49,58.38
578,257,138,20-02-2023,69,47.8
579,252,131,04-06-2023,38,44.96
580,292,191,15-07-2023,58,38.7
581,284,124,29-04-2023,80,39.96
582,278,137,12-03-2022,85,47.11
583,256,182,19-01-2023,53,39.89
584,206,161,16-05-2022,78,22.68
585,294,159,04-09-2022,51,30.93
586,255,126,27-01-2022,83,26.04
587,236,101,22-07-2022,86,24.94
588,286,117,08-01-2023,86,58.43
589,288,147,20-07-2022,12,16.74
590,265,107,06-03-2022,23,15.08
591,275,189,04-12-2022,54,47.4
592,263,102,14-07-2023,6,44.93
593,218,169,21-05-2022,82,20.96
594,214,103,04-07-2023,30,16.13
595,205,135,01-01-2022,57,45.58
596,222,166,28-01-2022,88,43.7
597,298,141,02-03-2023,25,21.83
598,289,109,04-04-2023,0,59.91
599,278,183,17-02-2022,31,36.68
600,258,199,16-01-2023,71,58.26
601,292,116,31-01-2022,17,31.08
602,266,171,03-04-2023,0,50.3
603,257,176,21-06-2022,10,49.64
604,218,161,01-10-2022,43,36.23
605,251,162,07-01-2022,27,38.12
606,269,186,06-05-2022,64,52.63
607,217,122,24-06-2022,91,18.07
608,235,121,08-04-2022,17,48.2
609,276,135,11-11-2022,79,16.38
610,267,183,03-12-2021,50,46.83
611,261,183,11-06-2023,43,38.55
612,234,196,12-01-2023,47,27.14
613,251,183,27-12-2022,17,27.83
614,256,104,15-10-2022,9,33.97
615,292,117,12-04-2022,40,59.61
616,286,124,04-12-2021,52,34.88
617,276,135,05-09-2022,9,34.46
618,259,111,27-03-2023,58,17.91
619,211,118,25-09-2022,62,34.16
620,270,150,23-01-2022,17,51.41
621,272,155,31-12-2021,54,37.57
622,231,160,04-12-2021,90,35.59
623,253,136,05-03-2022,74,50.66
624,239,196,16-11-2022,86,39.85
625,291,120,23-05-2023,78,46.97
626,202,137,15-09-2022,1,18.05
627,254,128,25-03-2023,19,27.91
628,281,125,08-07-2022,32,46.99
629,279,164,12-09-2022,33,30.85
630,289,137,02-04-2022,7,43.93
631,225,106,04-12-2022,38,55.04
632,263,114,31-03-2023,81,22.77
633,233,159,13-08-2022,5,26.33
634,226,110,21-05-2023,64,23.32
635,269,103,11-08-2022,51,26.17
636,258,105,12-06-2023,17,15.85
637,294,137,27-10-2022,74,59.53
638,212,129,07-08-2022,37,23.3
639,210,126,02-05-2022,47,24.13
640,224,124,24-05-2023,43,27.7
641,205,163,09-04-2023,75,40.93
642,216,183,14-12-2022,8,57.09
643,264,134,16-08-2022,3,52.57
644,224,155,03-12-2021,25,42.25
645,262,168,02-03-2023,45,49.04
646,276,147,15-03-2022,46,28.92
647,260,138,10-04-2023,36,23.92
648,289,178,11-11-2022,79,22.23
649,262,107,26-03-2023,27,41.43
650,220,102,01-06-2023,10,58.58
651,276,164,27-06-2022,1,55.84
652,214,187,18-04-2023,18,50.42
653,253,157,27-12-2021,95,59.68
654,248,169,03-06-2022,100,25.53
655,242,134,17-02-2023,22,51.6
656,247,148,26-04-2023,41,52.64
657,204,151,26-02-2022,4,15.62
658,287,195,22-05-2023,78,36.82
659,219,124,01-01-2022,39,52.08
660,257,112,26-05-2023,15,45.79
661,233,188,23-12-2022,1,31.97
662,205,174,26-06-2023,64,53.87
663,205,141,10-06-2023,50,43.5
664,220,170,24-03-2023,25,35.36
665,260,196,17-06-2023,84,43.26
666,238,113,24-01-2023,35,21.26
667,220,164,29-03-2023,1,57.22
668,287,155,01-03-2022,25,28.58
669,272,171,03-12-2022,66,46.64
670,274,127,11-05-2022,62,42.09
671,226,182,25-07-2022,47,16.38
672,275,121,15-12-2021,23,56.4
673,227,120,08-09-2022,56,58.75
674,233,151,21-04-2022,20,58.89
675,236,112,17-08-2022,55,57.56
676,290,147,19-02-2023,99,29.34
677,256,187,05-03-2023,26,26.99
678,214,178,07-02-2023,26,19.89
679,251,163,09-11-2022,76,26.22
680,219,108,14-02-2023,99,27.89
681,277,160,20-03-2023,36,35.53
682,232,119,23-03-2023,38,17.98
683,213,181,17-06-2022,54,29.36
684,300,164,29-01-2022,76,55.15
685,257,180,25-04-2023,42,29.37
686,297,191,25-12-2021,70,33.74
687,235,111,26-06-2022,36,30.28
688,249,185,19-01-2023,78,53.19
689,280,114,26-07-2022,58,20.49
690,268,155,28-02-2023,95,34.99
691,246,136,25-09-2022,74,22.84
692,218,133,09-12-2021,62,42.69
693,237,179,23-01-2022,68,53.28
694,238,131,26-01-2023,81,24.03
695,247,189,23-12-2021,33,24.57
696,300,128,02-04-2022,75,15.57
697,253,102,22-04-2023,87,18.91
698,268,142,03-08-2022,78,39.33
699,235,121,10-02-2023,32,43.13
700,281,193,17-10-2022,7,48.06
701,292,161,08-03-2023,28,41.39
702,264,130,15-03-2023,84,51.61
703,205,130,01-11-2022,17,43.23
704,237,197,14-04-2023,23,52.62
705,201,127,18-03-2023,48,20.51
706,272,139,19-07-2022,47,27.64
707,256,200,26-03-2022,38,59.07
708,203,158,18-06-2022,17,38.02
709,272,105,03-11-2022,90,19.98
710,201,120,31-03-2022,68,24.47
711,238,128,12-08-2022,90,50.56
712,278,134,23-02-2022,6,18.88
713,236,117,18-02-2023,70,36.13
714,210,189,28-11-2022,2,48.48
715,289,120,12-02-2022,16,21.04
716,259,186,14-12-2022,21,21.85
717,247,125,22-10-2022,2,23.35
718,265,136,21-12-2021,61,29.82
719,218,190,13-01-2022,34,54.77
720,221,188,03-04-2023,42,28.51
721,251,134,18-03-2022,30,46.11
722,286,178,15-06-2023,82,34.8
723,271,135,22-07-2022,79,53.65
724,261,200,04-03-2022,48,20.19
725,288,192,17-05-2022,96,50.48
726,289,153,17-02-2023,0,45.72
727,285,199,27-01-2022,71,55.69
728,293,194,17-03-2022,68,40.22
729,296,134,04-05-2023,40,38.19
730,259,180,27-12-2022,88,48.6
731,273,146,28-06-2023,51,52.57
732,224,158,09-10-2022,1,57.17
