cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
67,208,191,17-10-2022,24,54.23
68,220,144,22-12-2022,4,56.11
69,232,128,28-04-2022,62,21.68
70,283,168,11-12-2021,0,15.19
71,272,190,12-02-2022,83,32.0
72,252,109,19-12-2022,20,44.91
73,231,175,20-01-2023,74,24.83
74,287,126,10-06-2022,34,19.17
75,221,148,15-03-2023,3,49.58
76,259,142,19-11-2022,26,33.84
77,202,118,26-07-2023,65,33.08
78,207,117,01-09-2022,66,53.0
79,216,105,21-04-2022,24,34.91
80,254,124,20-01-2022,20,45.12
81,221,137,02-12-2022,37,32.83
82,207,190,07-04-2023,57,58.68
83,240,195,28-04-2022,15,22.46
84,209,118,04-01-2022,15,31.06
85,263,122,24-08-2022,37,55.64
86,231,114,19-06-2023,33,56.43
87,270,151,15-01-2022,99,15.28
88,227,107,05-05-2022,68,46.2
89,214,125,21-07-2022,19,24.79
90,209,155,30-04-2023,88,38.16
91,253,145,06-06-2023,42,59.67
92,276,201,01-09-2022,89,34.47
93,233,131,23-06-2023,79,37.05
94,211,146,25-09-2022,66,57.1
95,244,159,25-06-2022,62,46.89
96,289,113,01-06-2023,38,30.29
97,284,129,21-04-2022,97,58.5
98,293,152,07-04-2022,66,41.75
99,272,195,03-05-2023,54,26.93
100,224,151,14-01-2023,90,44.11
101,257,114,08-03-2022,100,17.78
102,220,172,11-04-2022,42,53.36
103,252,162,09-10-2022,95,45.26
104,245,103,29-07-2023,13,18.75
105,289,146,05-08-2022,64,42.41
106,285,102,25-08-2022,33,46.4
107,263,139,04-01-2023,26,32.61
108,238,104,16-04-2023,69,49.37
109,213,101,16-04-2023,37,15.78
110,245,170,06-12-2022,76,42.67
111,280,199,30-09-2022,31,36.69
112,256,184,29-01-2022,22,32.78
113,256,157,10-05-2023,23,36.21
114,240,189,10-03-2023,21,36.15
115,273,181,06-12-2021,17,48.94
116,241,193,30-03-2022,97,58.22
117,269,123,19-02-2023,58,26.97
118,270,117,18-06-2022,69,54.37
119,296,174,24-11-2022,60,52.98
120,207,126,03-06-2022,62,32.0
121,215,145,06-04-2023,70,41.37
122,287,159,07-04-2023,36,21.1
123,252,115,06-11-2022,40,57.02
124,263,103,02-03-2023,95,31.66
125,300,180,08-04-2023,58,27.77
126,244,199,15-03-2022,70,59.01
127,242,154,04-03-2022,54,17.14
128,267,173,05-02-2023,91,18.75
129,275,138,06-03-2022,53,16.58
130,205,122,02-07-2023,63,52.47
131,247,166,21-07-2023,65,20.47
132,282,187,17-01-2022,48,38.24
133,277,121,02-05-2022,10,22.59
134,218,172,01-06-2022,24,16.86
135,234,197,24-05-2022,41,56.76
136,256,177,14-03-2022,6,43.33
137,270,175,07-12-2022,82,44.56
138,213,149,14-07-2022,0,21.84
139,235,183,15-08-2022,68,53.42
140,228,109,28-04-2023,28,42.46
141,259,137,18-12-2022,19,35.89
142,201,153,10-02-2022,58,25.53
143,209,160,08-10-2022,34,58.17
144,213,106,20-04-2022,91,18.27
145,253,134,06-07-2023,84,42.07
146,225,158,05-05-2023,96,26.54
147,206,135,14-01-2023,12,47.13
148,202,166,29-07-2023,56,40.41
149,222,147,08-03-2022,29,48.14
150,271,121,13-01-2023,54,20.64
151,223,179,11-06-2022,76,41.15
152,252,108,24-12-2022,32,24.43
153,282,101,10-06-2022,32,52.32
154,223,154,03-10-2022,63,26.5
155,268,187,20-02-2023,48,16.18
156,241,199,19-02-2023,19,15.42
157,233,185,11-09-2022,79,28.13
158,206,167,18-06-2022,9,54.18
159,255,162,17-08-2022,94,44.14
160,231,117,21-07-2022,21,38.0
161,286,193,23-08-2022,12,54.91
162,295,128,15-09-2022,47,24.19
163,271,135,21-12-2022,18,44.8
164,234,110,10-03-2022,83,27.41
165,285,134,28-07-2023,24,29.0
166,261,131,25-05-2022,64,20.87
167,300,148,28-01-2022,44,22.61
168,208,168,04-06-2023,55,34.23
169,210,104,21-03-2023,43,34.62
170,265,149,01-01-2022,71,55.44
171,225,120,05-01-2022,41,25.27
172,219,126,25-09-2022,100,55.55
173,248,190,21-04-2022,36,53.27
174,254,172,13-12-2022,85,17.0
175,215,140,08-04-2022,71,20.9
176,230,185,03-12-2022,73,56.78
177,212,143,27-03-2023,84,41.45
178,285,197,26-07-2023,90,41.01
179,282,153,09-08-2022,50,25.14
180,290,161,01-12-2022,75,59.81
181,287,170,27-03-2023,81,19.82
182,289,180,26-01-2022,68,29.68
183,222,178,30-01-2022,70,55.86
184,216,169,15-11-2022,52,46.68
185,202,147,25-08-2022,61,31.14
186,255,153,30-05-2022,40,50.82
187,243,104,25-08-2022,61,54.39
188,295,173,03-01-2022,21,30.17
189,237,102,08-05-2022,30,48.42
190,236,183,23-12-2021,86,54.24
191,289,156,20-12-2022,26,16.1
192,275,111,20-05-2022,60,50.18
193,222,121,31-12-2022,5,44.5
194,228,194,16-11-2022,22,58.78
195,219,196,14-05-2022,6,58.85
196,216,138,06-10-2022,42,21.57
197,214,113,15-11-2022,46,22.87
198,281,166,14-03-2023,24,51.05
199,275,109,27-05-2023,51,49.95
200,209,161,20-02-2022,73,51.11
201,245,176,10-12-2022,32,32.48
202,210,174,12-11-2022,54,39.09
203,208,130,03-02-2022,62,42.66
204,240,109,02-09-2022,89,29.51
205,211,118,24-05-2022,89,50.84
206,225,143,21-09-2022,37,37.49
207,234,123,15-11-2022,20,45.69
208,264,196,29-06-2023,36,17.79
209,210,162,10-07-2022,89,44.09
210,283,192,12-07-2023,6,44.28
211,258,155,11-07-2023,14,51.99
212,212,173,26-03-2023,30,48.11
213,285,167,16-03-2022,94,47.47
214,275,126,09-11-2022,35,52.15
215,258,164,07-05-2022,96,32.2
216,222,117,01-10-2022,58,51.07
217,265,109,14-09-2022,23,17.14
218,205,174,19-05-2022,1,15.76
219,291,160,20-01-2022,54,43.52
220,297,110,11-01-2022,97,22.4
221,276,174,28-04-2023,46,38.49
222,282,199,22-10-2022,63,47.83
223,212,130,04-06-2023,7,44.81
224,206,106,01-04-2022,88,39.14
225,264,196,21-03-2023,50,53.31
226,205,192,16-07-2023,36,16.05
227,273,168,30-07-2023,37,27.51
228,299,179,13-02-2022,93,24.55
229,207,201,11-05-2023,51,16.59
230,299,150,25-05-2023,46,47.59
231,268,195,30-05-2022,22,29.46
232,227,122,10-01-2023,95,33.42
233,295,180,02-03-2022,42,42.66
234,283,163,10-02-2022,100,25.83
235,213,101,23-08-2022,68,53.27
236,231,140,15-04-2022,45,50.84
237,235,134,04-03-2023,57,24.29
238,273,150,23-09-2022,8,24.94
239,235,147,17-03-2023,72,57.98
240,260,194,23-02-2023,48,49.85
241,294,140,29-04-2022,95,57.4
242,229,136,16-02-2022,5,59.37
243,240,195,04-12-2021,15,54.64
244,243,195,06-06-2023,41,22.51
245,244,141,04-04-2022,52,22.84
246,277,176,12-08-2022,4,57.03
247,295,157,10-07-2022,20,44.67
248,291,107,01-03-2023,25,33.64
249,205,192,19-05-2023,34,47.26
250,220,200,24-01-2022,63,29.72
251,222,102,20-12-2021,14,26.43
252,225,113,30-01-2023,80,42.85
253,296,137,13-11-2022,54,30.42
254,219,138,02-03-2022,17,27.96
255,299,119,10-03-2022,9,42.66
256,263,116,09-04-2023,28,47.58
257,208,150,03-12-2021,76,15.08
258,297,160,23-04-2023,66,45.1
259,236,117,13-08-2022,62,33.53
260,273,118,01-09-2022,80,53.47
261,234,172,20-12-2021,37,24.83
262,295,160,26-02-2022,77,49.56
263,283,129,13-02-2022,7,41.78
264,256,173,10-12-2021,96,56.81
265,236,180,21-02-2023,100,54.78
266,298,134,23-01-2023,74,17.8
267,282,189,03-07-2022,22,37.9
268,230,113,25-08-2022,7,17.38
269,202,131,03-07-2023,52,40.53
270,214,104,10-09-2022,21,17.01
271,265,160,25-03-2023,40,52.47
272,291,145,15-07-2023,65,54.66
273,243,122,24-03-2022,20,44.03
274,208,153,05-01-2022,46,35.54
275,245,168,04-03-2023,30,17.71
276,210,159,17-03-2022,59,52.35
277,265,103,17-12-2022,65,23.97
278,272,140,10-07-2022,44,44.31
279,230,159,01-10-2022,44,30.86
280,226,135,21-12-2022,69,47.33
281,232,122,17-03-2023,68,37.21
282,299,107,02-01-2023,69,22.47
283,210,121,20-12-2022,2,59.15
284,219,108,21-07-2022,43,40.23
285,276,151,06-03-2023,92,30.89
286,284,160,24-03-2022,97,55.73
287,212,172,25-03-2023,1,54.25
288,262,167,23-02-2023,45,18.27
289,273,133,20-07-2022,41,44.98
290,294,180,28-06-2022,14,26.27
291,228,184,10-05-2023,0,16.2
292,225,175,28-05-2022,17,25.8
293,234,117,30-03-2023,94,15.1
294,224,149,22-08-2022,66,34.64
295,234,120,20-01-2023,22,21.91
296,204,190,21-03-2022,63,23.51
297,277,169,14-02-2023,82,16.42
298,211,175,13-07-2022,79,19.71
299,225,190,03-07-2022,91,38.73
300,299,148,18-02-2023,8,40.46
301,268,152,27-04-2023,92,41.02
302,230,171,01-03-2023,69,46.7
303,244,117,29-07-2022,11,59.75
304,238,193,07-07-2023,3,22.95
305,209,124,06-03-2022,43,43.2
306,265,153,02-03-2023,17,51.36
307,256,140,22-10-2022,74,32.08
308,258,186,14-07-2023,82,30.41
309,211,194,08-03-2023,88,40.51
310,240,106,02-03-2022,3,45.34
311,206,165,31-12-2021,31,18.15
312,203,156,31-01-2022,17,32.1
313,230,171,04-02-2022,36,45.25
314,261,132,06-02-2023,5,37.23
315,247,186,10-07-2023,66,20.79
316,294,192,04-01-2022,77,22.98
317,236,188,10-11-2022,54,49.1
318,270,179,05-07-2023,71,56.77
319,249,104,16-12-2022,6,53.1
320,270,175,07-05-2022,36,21.78
321,210,102,20-07-2023,36,39.68
322,203,142,30-12-2021,96,45.05
323,243,197,12-02-2023,70,54.59
324,277,121,12-03-2023,31,21.0
325,278,195,03-04-2022,72,23.39
326,255,146,06-02-2022,8,43.7
327,274,156,17-02-2022,48,37.23
328,251,152,26-03-2022,98,56.38
329,216,102,26-06-2022,55,39.74
330,237,101,06-12-2021,61,52.0
331,262,120,05-06-2022,60,15.09
332,252,117,06-07-2023,5,54.33
333,296,174,06-11-2022,61,34.55
334,223,197,02-07-2023,50,43.14
335,241,142,07-03-2023,0,16.64
336,245,111,17-12-2021,44,52.78
337,216,166,22-09-2022,17,17.24
338,252,181,05-07-2022,63,35.21
339,222,199,22-11-2022,76,20.23
340,203,109,20-02-2022,3,31.99
341,291,197,20-06-2022,14,37.32
342,281,181,16-06-2022,7,47.71
343,260,193,08-04-2023,97,30.66
344,299,117,03-01-2022,58,29.98
345,298,181,14-04-2022,95,34.93
346,275,123,03-09-2022,35,44.35
347,240,170,02-04-2023,63,35.83
348,283,102,01-01-2022,64,55.74
349,276,157,13-02-2022,36,32.71
350,202,111,12-06-2022,16,57.82
351,247,119,13-04-2023,62,54.29
352,300,192,18-09-2022,77,18.57
353,249,122,21-05-2022,63,49.44
354,242,193,17-03-2022,95,25.62
355,239,149,06-04-2022,18,29.27
356,225,165,06-03-2023,25,34.04
357,213,185,28-04-2023,65,34.73
358,255,199,02-10-2022,70,56.55
359,272,164,29-03-2023,21,53.52
360,293,158,07-12-2021,72,19.73
361,269,158,30-05-2022,42,15.04
362,286,167,26-11-2022,41,45.93
363,244,113,19-10-2022,44,39.35
364,297,134,09-04-2023,13,42.73
365,277,165,24-10-2022,35,40.0
366,262,106,17-09-2022,54,36.3
367,204,107,30-12-2021,4,53.4
368,227,115,02-01-2023,35,56.09
369,210,178,23-09-2022,42,43.4
370,265,185,19-11-2022,48,29.99
371,257,191,10-02-2023,8,55.79
372,236,180,25-02-2022,46,27.35
373,279,148,23-06-2023,49,42.29
374,286,133,04-05-2022,6,37.36
375,297,199,22-08-2022,70,58.04
376,263,171,30-06-2023,33,34.77
377,261,130,26-02-2022,22,34.91
378,205,126,20-06-2023,27,32.5
379,268,116,05-11-2022,80,59.12
380,233,168,21-02-2022,66,21.49
381,278,115,21-07-2023,35,24.61
382,219,158,01-02-2023,34,44.45
383,267,133,04-02-2022,31,35.36
384,272,172,29-01-2023,48,53.08
385,205,172,17-01-2022,77,29.79
386,294,136,06-02-2022,52,32.29
387,298,123,17-12-2021,71,30.02
388,204,180,18-06-2022,88,47.74
389,224,179,19-05-2022,27,59.74
390,291,108,20-04-2022,20,45.77
391,285,161,26-10-2022,5,38.12
392,279,171,31-05-2023,83,17.19
393,211,161,08-09-2022,31,20.46
394,270,138,15-06-2022,58,59.23
395,295,181,17-03-2023,54,32.33
396,262,120,25-08-2022,19,46.57
397,242,136,22-01-2023,15,38.79
398,278,109,11-11-2022,16,32.36
399,286,174,03-07-2023,39,20.8
400,242,135,17-09-2022,61,16.52
401,216,151,06-03-2023,45,32.62
402,221,151,22-07-2023,49,34.91
403,231,137,13-07-2023,24,45.62
404,235,193,26-01-2023,9,26.42
405,212,174,20-06-2022,59,46.7
406,275,145,22-05-2023,34,46.27
407,254,122,09-02-2023,9,17.63
408,247,144,25-07-2023,82,39.31
409,280,149,20-09-2022,44,45.8
410,225,157,04-11-2022,46,25.79
411,246,179,29-10-2022,92,29.49
412,227,191,20-06-2022,35,15.55
413,226,140,08-03-2023,7,49.95
414,207,137,14-05-2022,48,56.76
415,267,171,09-04-2023,98,52.77
416,276,156,24-03-2023,81,31.49
417,225,201,10-09-2022,7,22.82
418,265,190,13-06-2022,72,37.73
419,256,168,09-12-2022,91,51.66
420,279,190,21-03-2023,55,46.01
421,208,118,19-09-2022,13,29.95
422,252,149,08-06-2022,60,28.17
423,276,170,13-12-2021,74,20.13
424,233,184,09-02-2022,0,51.32
425,261,129,16-06-2023,66,20.42
426,213,180,26-04-2023,77,32.92
427,216,188,01-05-2022,43,26.58
428,272,170,20-01-2022,42,54.28
429,265,129,28-10-2022,22,19.86
430,217,140,28-12-2022,17,32.11
431,213,167,08-07-2023,46,40.67
432,250,103,19-02-2023,53,56.7
433,271,144,10-04-2023,72,22.38
434,223,158,07-09-2022,30,57.93
435,298,193,30-08-2022,25,50.58
436,211,141,02-01-2023,30,39.18
437,294,161,19-12-2022,8,44.92
438,228,171,02-06-2022,96,21.98
439,256,114,19-04-2022,21,27.97
440,280,128,30-11-2022,85,26.09
441,213,122,21-04-2022,4,52.95
442,284,185,16-12-2022,11,23.28
443,278,174,10-04-2023,44,22.58
444,204,145,30-07-2022,99,18.26
445,286,188,26-07-2023,69,35.29
446,210,116,30-12-2022,70,20.46
447,216,175,28-07-2023,57,33.69
448,225,128,21-10-2022,33,26.19
449,212,184,12-12-2022,80,22.35
450,243,153,18-04-2023,17,46.49
451,207,171,13-10-2022,53,54.49
452,214,191,23-06-2022,47,53.65
453,239,135,24-01-2022,86,18.88
454,224,164,17-12-2021,20,42.91
455,254,160,22-01-2022,33,16.43
456,236,129,14-08-2022,91,27.41
457,218,155,13-03-2023,29,23.0
458,296,177,22-12-2021,68,39.95
459,228,139,19-08-2022,96,35.02
460,240,157,04-08-2022,20,57.35
461,212,186,18-06-2022,7,30.3
462,240,175,11-09-2022,44,34.04
463,209,106,01-11-2022,92,40.29
464,201,131,07-09-2022,69,59.52
465,286,193,23-07-2022,20,57.41
466,228,148,11-06-2023,94,45.45
467,287,168,21-05-2023,19,46.46
468,299,110,15-02-2023,33,22.63
469,271,118,08-12-2022,1,55.04
470,273,162,08-06-2022,31,53.46
471,251,155,04-03-2022,18,35.51
472,267,163,16-05-2022,51,45.95
473,250,117,23-03-2022,30,18.01
474,206,163,29-09-2022,71,40.27
475,211,107,11-01-2022,97,27.01
476,201,180,26-07-2022,24,58.18
477,296,140,27-05-2022,57,54.72
478,268,184,21-01-2022,30,16.87
479,224,144,18-11-2022,15,42.08
480,280,187,13-12-2021,8,59.12
481,250,129,18-02-2022,19,19.7
482,205,149,05-08-2022,70,42.66
483,287,122,20-10-2022,19,35.07
484,210,113,06-04-2022,52,43.93
485,213,165,08-02-2022,94,39.28
486,296,128,01-01-2022,88,22.38
487,297,119,17-03-2022,69,44.74
488,295,189,02-02-2023,69,19.79
489,263,102,31-01-2022,2,39.06
490,253,200,27-02-2023,98,43.0
491,235,191,26-03-2022,51,49.38
492,249,160,09-03-2023,13,34.47
493,257,111,12-08-2022,46,36.41
494,218,199,20-02-2023,81,39.62
495,275,155,15-07-2022,21,50.5
496,224,171,13-07-2022,7,44.33
497,248,134,03-07-2023,15,56.2
498,244,122,30-12-2022,44,18.2
499,207,173,25-07-2023,94,48.67
500,245,125,26-12-2022,31,21.56
501,255,183,24-01-2023,27,45.45
502,282,193,20-12-2022,87,46.01
503,270,131,30-06-2023,82,51.62
504,233,173,09-12-2021,22,38.21
505,284,125,23-10-2022,59,54.25
506,231,139,23-04-2022,67,50.07
507,284,135,27-01-2022,52,41.09
508,276,157,11-06-2023,38,29.36
509,284,134,28-06-2022,88,38.39
510,246,183,29-04-2022,36,25.06
511,266,127,04-05-2023,57,36.3
512,266,103,09-08-2022,61,19.22
513,224,160,12-07-2023,40,43.81
514,215,191,31-12-2021,14,43.14
515,244,119,20-03-2022,15,32.77
516,288,101,19-10-2022,34,29.57
517,299,165,30-07-2022,89,38.48
518,260,164,04-03-2023,21,21.41
519,264,130,28-11-2022,86,45.21
520,229,172,22-02-2022,52,23.2
521,228,151,25-06-2022,31,48.64
522,256,133,12-01-2022,55,38.56
523,230,190,10-08-2022,82,35.32
524,217,177,10-03-2022,38,43.89
525,230,180,31-01-2022,66,47.65
526,291,180,25-01-2023,91,34.21
527,253,111,04-05-2022,99,38.97
528,233,108,14-04-2022,6,54.37
529,282,154,01-06-2022,14,24.51
530,225,150,29-12-2021,61,49.51
531,286,198,21-10-2022,46,15.15
532,209,102,17-12-2022,27,41.15
533,268,152,27-02-2023,72,35.78
534,246,188,10-06-2023,91,45.98
535,206,105,17-12-2021,33,39.13
536,282,126,14-10-2022,62,56.09
537,269,154,09-08-2022,22,27.24
538,228,163,24-09-2022,61,38.92
539,273,178,03-05-2022,50,17.64
540,227,133,25-07-2023,76,43.13
541,248,133,13-08-2022,30,21.37
542,225,135,30-12-2021,17,46.38
543,228,111,19-06-2023,41,24.92
544,262,121,07-06-2022,54,26.78
545,220,176,09-10-2022,47,43.22
546,253,147,10-07-2022,33,30.23
547,292,184,01-05-2022,43,22.67
548,280,139,06-12-2021,81,24.11
549,263,201,14-05-2022,2,22.56
550,285,125,08-11-2022,75,31.76
551,284,103,17-05-2022,35,48.34
552,253,159,19-01-2022,22,38.55
553,297,196,01-07-2022,8,18.62
554,213,199,08-01-2023,92,40.71
555,210,112,01-12-2022,34,57.93
556,203,159,10-07-2023,52,40.2
557,242,105,31-03-2023,92,47.26
558,276,192,25-07-2022,76,37.23
559,204,133,19-09-2022,6,37.89
560,260,123,19-02-2023,71,48.92
561,268,192,13-02-2023,79,36.63
562,268,172,18-01-2022,32,24.42
563,203,191,16-03-2023,54,29.02
564,226,133,05-01-2023,27,55.47
565,244,109,12-03-2022,76,50.79
566,288,125,17-10-2022,3,15.33
567,226,142,04-06-2022,33,16.74
568,201,137,10-05-2022,79,20.86
569,204,145,29-07-2022,8,57.96
570,238,195,06-10-2022,64,16.18
571,244,108,24-04-2023,59,51.55
572,236,196,08-12-2022,93,51.01
573,285,113,23-07-2022,49,16.52
574,282,171,23-07-2023,77,27.84
575,212,172,20-06-2022,66,29.58
576,265,151,01-06-2023,39,28.76
577,203,104,09-04-2023,19,54.62
578,288,199,16-02-2023,23,44.11
579,269,117,01-02-2023,48,26.05
580,269,170,25-02-2023,38,59.35
581,229,146,28-03-2022,15,46.44
582,208,153,05-02-2023,42,59.3
583,211,102,09-02-2022,56,16.71
584,250,156,22-03-2022,100,36.87
585,242,156,28-02-2023,94,23.48
586,277,143,27-03-2023,62,53.59
587,201,179,05-06-2023,89,34.57
588,244,146,06-03-2023,50,30.58
589,238,152,13-12-2021,42,46.53
590,207,157,28-04-2022,99,15.43
591,242,115,05-12-2022,63,30.6
592,234,168,23-11-2022,21,52.21
593,231,198,14-07-2023,5,27.28
594,243,102,28-10-2022,51,51.97
595,276,113,17-05-2023,21,17.9
596,297,186,28-10-2022,56,56.23
597,207,133,31-03-2023,82,18.68
598,232,159,25-03-2023,22,45.19
599,250,198,13-09-2022,0,25.82
600,251,160,03-07-2022,79,35.28
601,227,127,16-07-2022,62,54.48
602,269,181,13-02-2023,37,57.59
603,265,107,24-10-2022,80,15.49
604,285,144,05-03-2022,75,53.81
605,271,149,06-03-2022,0,30.7
606,232,191,24-08-2022,8,34.94
607,247,178,24-07-2022,21,26.14
608,254,125,27-05-2023,94,30.52
609,227,199,18-01-2022,43,43.18
610,277,105,01-02-2022,4,15.72
611,212,152,17-06-2023,74,50.73
612,236,110,13-06-2023,62,25.84
613,238,144,11-03-2022,18,24.45
614,229,188,27-12-2022,70,51.3
615,291,158,25-02-2023,8,25.42
616,235,198,26-10-2022,44,23.53
617,237,191,26-04-2023,37,58.35
618,203,177,03-05-2023,99,45.11
619,279,187,01-02-2023,12,32.27
620,228,123,02-04-2022,77,35.78
621,296,133,22-01-2022,3,22.21
622,234,176,04-03-2022,6,18.88
623,223,115,23-05-2022,88,27.53
624,295,129,31-03-2022,80,20.95
625,249,196,24-02-2023,71,50.69
626,272,133,30-12-2022,45,33.53
627,259,143,12-05-2022,65,43.85
628,250,109,20-05-2022,17,44.68
629,299,194,19-07-2023,8,58.21
630,217,115,14-12-2022,93,37.58
631,204,192,11-08-2022,56,32.85
632,271,157,13-02-2023,62,24.63
633,222,163,06-07-2022,19,49.79
634,236,115,19-12-2022,67,27.46
635,279,158,31-10-2022,56,24.8
636,272,102,15-02-2022,80,24.24
637,222,168,21-06-2023,11,44.69
638,246,196,12-11-2022,3,37.06
639,274,176,04-09-2022,53,30.52
640,208,180,20-01-2023,28,35.18
641,251,119,25-09-2022,84,19.87
642,233,186,21-04-2023,70,52.21
643,241,105,10-08-2022,96,15.21
644,212,161,23-11-2022,21,24.32
645,204,180,01-01-2023,71,16.06
646,279,133,24-02-2022,61,40.87
647,201,131,17-07-2022,5,28.71
648,225,200,19-12-2022,37,19.26
649,285,185,11-12-2021,96,37.3
650,212,182,06-12-2021,13,46.7
651,235,131,09-07-2022,77,35.25
652,246,160,01-01-2023,3,37.54
653,294,131,15-04-2023,74,34.02
654,233,151,12-02-2023,77,27.1
655,219,177,05-09-2022,19,53.5
656,212,142,20-01-2022,93,38.36
657,241,115,03-09-2022,47,38.45
658,291,151,08-09-2022,81,55.76
659,217,180,17-03-2023,43,33.79
660,280,159,15-05-2022,14,40.04
661,273,176,22-07-2023,48,49.46
662,270,154,25-04-2023,28,38.38
663,262,181,01-06-2022,70,16.63
664,242,122,16-07-2023,63,29.47
665,269,172,20-07-2022,12,16.59
666,230,190,27-08-2022,36,21.38
667,241,166,09-02-2023,10,29.12
668,286,125,22-08-2022,12,39.85
669,215,179,02-02-2022,80,55.22
670,286,147,13-04-2023,47,48.63
671,216,173,16-06-2022,42,56.85
672,278,155,18-12-2022,97,49.06
673,205,145,08-07-2022,82,40.91
674,227,160,30-05-2023,29,27.9
675,288,123,20-01-2022,78,29.23
676,227,125,21-02-2023,67,15.65
677,277,106,12-11-2022,59,46.17
678,238,130,20-12-2022,83,37.16
679,257,141,09-03-2022,5,58.66
680,217,195,24-10-2022,66,27.05
681,281,162,18-04-2023,46,27.96
682,211,132,22-01-2022,69,40.04
683,211,146,21-02-2022,81,42.47
684,266,186,25-07-2023,32,20.55
685,294,183,29-07-2023,94,44.56
686,236,133,08-09-2022,12,37.29
687,279,108,20-05-2022,58,32.06
688,296,117,19-04-2022,37,52.97
689,275,142,01-01-2022,48,46.4
690,278,126,14-03-2022,24,57.15
691,263,190,13-02-2023,26,16.72
692,286,112,22-04-2023,12,55.33
693,291,134,17-05-2023,39,47.71
694,217,124,18-07-2022,58,53.59
695,254,138,30-07-2022,22,50.75
696,287,116,18-01-2023,16,30.54
697,228,148,24-07-2023,33,54.65
698,294,106,11-12-2022,31,49.36
699,204,193,03-09-2022,100,46.92
700,253,195,07-05-2023,20,25.38
701,230,104,29-04-2023,67,19.15
702,267,137,02-01-2023,64,40.49
703,251,125,04-02-2022,20,18.86
704,225,148,18-01-2023,98,39.5
705,250,166,29-09-2022,76,44.44
706,256,178,13-06-2022,99,52.94
707,215,201,06-05-2023,79,34.77
708,242,142,15-05-2023,22,30.63
709,204,156,06-07-2023,34,40.55
710,205,161,06-04-2023,95,47.26
711,248,129,06-04-2023,11,40.74
712,251,111,08-03-2023,5,33.43
713,273,183,14-04-2022,62,43.73
714,294,152,15-11-2022,0,42.03
715,248,150,25-05-2022,9,47.63
716,207,147,03-06-2023,98,53.21
717,223,156,23-02-2022,58,38.61
718,258,113,23-08-2022,84,59.94
719,264,147,10-03-2022,6,31.7
720,235,176,27-05-2023,95,58.01
721,228,194,24-11-2022,5,26.74
722,215,103,02-08-2022,56,36.79
723,284,150,19-04-2022,25,28.27
724,218,124,01-12-2021,39,20.65
725,279,193,22-12-2021,61,45.99
726,263,118,16-07-2023,82,30.72
727,250,181,11-02-2023,28,42.64
728,250,175,15-07-2023,5,38.38
729,227,115,23-01-2022,12,36.82
730,269,115,21-06-2022,63,54.94
731,280,201,02-10-2022,23,22.61
732,265,135,28-12-2022,29,35.99
