cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
79,203,142,12-12-2021,40,19.3
80,281,151,24-06-2022,53,38.64
81,254,112,20-07-2023,49,41.67
82,265,179,08-01-2023,84,16.89
83,240,141,01-02-2023,91,31.76
84,278,144,30-07-2023,63,25.47
85,294,133,16-04-2022,3,44.43
86,235,161,18-05-2022,75,19.32
87,222,187,21-06-2023,10,19.83
88,243,116,21-05-2022,76,16.91
89,241,111,25-05-2022,68,59.84
90,205,174,18-03-2022,57,47.38
91,267,111,09-02-2022,66,42.84
92,290,142,29-03-2023,7,50.85
93,270,134,14-08-2022,22,44.52
94,272,195,08-06-2022,82,27.72
95,236,109,12-02-2023,82,58.58
96,257,174,25-09-2022,36,16.65
97,219,182,02-11-2022,16,41.41
98,212,189,13-03-2023,63,35.02
99,285,139,15-08-2022,32,20.47
100,236,131,03-09-2022,81,47.43
101,265,169,27-10-2022,30,56.12
102,258,172,09-04-2023,6,56.99
103,227,151,27-04-2022,17,23.14
104,287,198,05-11-2022,29,32.8
105,212,113,10-01-2023,39,42.54
106,259,192,27-11-2022,95,55.26
107,256,170,13-12-2022,92,43.29
108,215,161,06-01-2022,31,43.32
109,278,171,10-09-2022,41,25.93
110,258,128,31-05-2023,95,22.26
111,204,102,06-07-2022,89,23.89
112,291,198,19-05-2022,60,48.34
113,239,141,04-05-2023,96,46.6
114,292,121,12-01-2023,89,47.99
115,299,113,06-07-2022,91,22.23
116,245,153,08-01-2022,43,53.1
117,234,136,24-06-2022,67,40.75
118,246,115,28-06-2023,47,38.44
119,256,102,05-01-2022,75,15.36
120,240,119,24-12-2022,5,34.11
121,261,153,17-07-2022,52,51.8
122,282,198,28-03-2022,92,29.59
123,258,168,17-04-2023,77,54.71
124,231,194,23-03-2023,7,26.11
125,216,152,17-02-2023,51,54.26
126,213,177,28-04-2022,84,36.63
127,237,130,23-02-2023,71,52.64
128,232,173,13-07-2023,57,58.13
129,232,109,25-08-2022,0,26.22
130,278,119,10-07-2022,64,56.79
131,260,179,28-02-2022,6,36.95
132,242,136,11-03-2023,28,45.76
133,205,191,14-02-2023,24,26.82
134,255,182,13-02-2022,61,30.59
135,254,108,08-10-2022,76,18.12
136,264,158,11-10-2022,57,31.16
137,241,155,01-12-2021,62,55.35
138,288,186,03-07-2023,56,29.26
139,299,163,10-07-2022,91,34.63
140,287,165,23-05-2022,65,25.83
141,285,131,10-05-2022,88,51.46
142,218,151,01-02-2023,68,25.42
143,278,185,10-10-2022,38,35.09
144,206,181,15-02-2022,36,23.09
145,270,126,17-10-2022,94,15.84
146,286,134,16-02-2022,45,37.42
147,205,196,13-05-2022,91,18.72
148,264,187,14-06-2022,47,42.66
149,249,156,23-08-2022,27,17.87
150,263,111,27-06-2022,81,41.03
151,224,150,07-07-2022,34,49.01
152,289,152,06-03-2023,11,32.89
153,265,145,01-06-2023,2,20.85
154,251,116,18-09-2022,35,31.07
155,221,185,25-01-2022,88,23.91
156,290,108,01-09-2022,61,20.31
157,293,131,06-10-2022,96,26.51
158,243,118,29-05-2023,31,54.43
159,293,156,30-06-2022,93,58.41
160,259,127,08-08-2022,77,18.38
161,234,176,30-11-2022,77,42.82
162,244,187,06-07-2023,32,39.33
163,239,124,03-07-2022,52,21.69
164,285,110,05-09-2022,60,47.78
165,257,133,30-01-2022,83,56.75
166,214,185,23-01-2023,94,21.0
167,233,190,16-08-2022,73,59.92
168,278,160,26-03-2023,45,25.26
169,294,130,25-06-2022,78,53.21
170,226,195,18-07-2022,65,30.27
171,283,126,05-12-2021,30,57.04
172,241,139,26-06-2023,79,58.94
173,255,191,15-10-2022,92,49.74
174,236,181,15-09-2022,26,38.21
175,210,143,13-04-2022,99,32.93
176,223,183,29-03-2023,78,18.23
177,221,111,20-07-2022,41,35.24
178,225,194,13-08-2022,79,53.34
179,222,130,13-10-2022,48,49.75
180,250,156,25-05-2023,98,43.72
181,231,156,12-05-2022,88,50.36
182,230,149,13-12-2022,11,33.65
183,212,199,27-03-2023,69,53.75
184,291,163,03-08-2022,16,51.74
185,244,195,03-07-2022,16,51.16
186,286,109,15-03-2023,22,40.27
187,300,196,17-12-2021,51,25.57
188,300,185,08-02-2022,59,24.03
189,218,102,22-11-2022,31,57.31
190,223,130,26-12-2022,87,34.63
191,222,151,09-03-2023,70,31.32
192,251,152,21-05-2022,55,41.33
193,235,185,15-02-2023,91,20.01
194,293,196,03-08-2022,28,24.77
195,278,120,15-01-2023,27,50.16
196,287,175,19-08-2022,50,58.23
197,207,186,29-06-2022,57,51.79
198,297,140,25-09-2022,55,35.29
199,227,154,22-03-2022,8,15.95
200,292,112,27-04-2022,55,16.81
201,268,159,20-03-2022,19,55.18
202,219,159,27-02-2023,27,44.41
203,223,195,08-12-2021,13,16.77
204,275,182,25-07-2023,81,39.6
205,277,169,03-11-2022,63,44.75
206,289,130,30-01-2023,57,47.63
207,254,141,19-12-2021,100,36.69
208,237,121,31-01-2022,60,22.93
209,226,200,29-05-2022,1,24.47
210,263,186,07-12-2021,85,17.97
211,205,194,08-01-2023,65,57.23
212,236,149,17-10-2022,34,35.25
213,273,117,12-01-2023,23,25.35
214,288,188,29-07-2022,94,46.27
215,285,167,02-08-2022,7,45.0
216,222,166,12-04-2022,72,39.67
217,299,135,13-10-2022,71,28.96
218,227,194,21-04-2023,23,40.96
219,224,108,01-04-2023,84,33.32
220,285,131,04-02-2023,74,54.87
221,289,145,07-08-2022,56,52.22
222,257,170,25-12-2022,81,22.52
223,285,115,13-03-2022,22,39.24
224,292,175,01-06-2022,21,35.59
225,235,150,13-05-2023,87,49.42
226,292,155,22-10-2022,85,37.24
227,202,143,20-02-2022,26,54.88
228,248,136,26-07-2023,20,47.91
229,297,117,20-08-2022,72,17.78
230,257,180,30-01-2022,97,40.27
231,211,179,31-12-2021,86,34.02
232,235,119,04-04-2023,27,51.74
233,275,142,17-03-2022,97,16.49
234,218,145,15-01-2023,20,19.35
235,206,161,20-05-2022,14,44.86
236,213,156,16-05-2022,48,40.99
237,244,148,09-07-2023,27,20.63
238,273,176,14-05-2023,99,38.46
239,286,184,15-07-2022,47,27.89
240,261,148,30-09-2022,3,53.46
241,285,156,27-04-2022,8,45.78
242,230,152,28-10-2022,76,18.17
243,278,113,24-02-2022,20,35.13
244,300,176,17-02-2022,73,29.8
245,240,118,22-11-2022,74,37.14
246,286,165,05-02-2022,63,19.37
247,251,199,05-12-2022,42,55.93
248,287,190,17-04-2022,65,53.55
249,210,181,12-09-2022,8,24.01
250,275,136,03-10-2022,85,21.01
251,227,188,07-09-2022,56,45.65
252,246,142,11-01-2022,47,59.29
253,243,106,06-05-2023,60,18.66
254,299,102,09-08-2022,57,25.8
255,295,184,22-05-2022,57,25.34
256,228,128,10-06-2023,64,18.93
257,208,131,10-12-2022,79,56.65
258,229,177,04-12-2022,63,54.38
259,205,174,01-04-2023,21,19.19
260,201,128,22-04-2022,35,15.56
261,289,128,13-12-2021,11,58.42
262,294,173,01-01-2023,72,27.66
263,287,188,14-01-2023,20,44.35
264,273,146,05-06-2023,76,50.05
265,264,143,07-01-2022,7,15.27
266,278,150,31-08-2022,72,36.53
267,259,122,27-12-2022,63,31.35
268,236,129,25-06-2023,98,27.25
269,274,170,05-01-2023,11,29.44
270,230,122,30-05-2023,50,54.84
271,228,112,14-06-2022,12,53.78
272,245,148,23-12-2021,89,24.53
273,294,175,09-05-2022,8,44.55
274,275,134,26-07-2022,9,52.79
275,273,152,02-03-2022,92,47.04
276,220,160,24-01-2022,17,25.3
277,282,198,12-05-2023,91,49.56
278,234,152,28-05-2022,90,34.57
279,203,127,27-07-2023,50,44.92
280,243,172,16-04-2022,99,54.85
281,277,192,03-07-2022,1,44.33
282,276,174,30-06-2023,85,17.58
283,219,163,11-03-2023,78,23.3
284,263,117,28-03-2022,99,35.31
285,243,159,04-12-2021,8,36.81
286,222,201,24-04-2022,6,23.6
287,239,201,03-05-2023,16,55.83
288,257,183,23-01-2022,81,47.94
289,245,175,27-06-2022,75,58.27
290,262,173,30-06-2023,70,50.94
291,279,163,14-09-2022,50,35.34
292,250,114,25-01-2022,25,30.52
293,284,106,24-07-2023,14,48.24
294,249,105,12-04-2022,55,34.78
295,246,127,24-12-2021,84,21.61
296,254,152,23-07-2022,22,50.26
297,222,192,28-01-2022,14,55.26
298,247,164,31-10-2022,80,41.87
299,256,139,22-05-2023,69,31.95
300,233,183,05-03-2023,9,55.36
301,273,195,08-07-2023,38,35.78
302,290,167,08-05-2023,68,30.7
303,287,199,22-03-2023,25,46.25
304,238,136,07-02-2023,22,15.76
305,268,169,15-01-2023,74,53.2
306,269,166,26-07-2022,34,51.21
307,233,130,15-06-2022,92,45.57
308,216,108,30-12-2021,7,56.37
309,221,103,29-06-2023,42,33.07
310,202,175,04-03-2022,76,41.5
311,244,117,16-08-2022,7,42.27
312,235,112,13-07-2023,42,27.68
313,222,181,11-02-2022,77,27.72
314,265,126,10-05-2022,46,19.17
315,216,113,10-09-2022,59,58.41
316,224,128,24-01-2023,44,47.51
317,300,149,14-04-2023,54,49.15
318,285,192,17-09-2022,84,16.4
319,258,172,15-12-2021,10,23.6
320,286,156,01-05-2022,46,50.62
321,293,105,04-04-2023,39,43.14
322,249,184,21-01-2022,83,24.59
323,219,185,16-10-2022,31,30.38
324,221,105,11-11-2022,85,54.24
325,265,163,14-02-2022,55,29.08
326,236,170,07-06-2023,76,48.87
327,212,107,08-03-2022,98,31.01
328,205,101,03-04-2023,77,21.58
329,272,194,29-09-2022,95,24.79
330,268,155,21-11-2022,29,41.54
331,209,151,25-09-2022,33,28.46
332,222,177,04-08-2022,53,17.24
333,295,174,23-04-2023,81,17.94
334,242,171,04-09-2022,65,43.19
335,201,122,07-02-2022,6,56.96
336,247,195,25-02-2023,6,46.54
337,300,104,27-01-2023,86,58.33
338,291,170,05-07-2022,60,52.82
339,293,179,18-12-2022,73,23.66
340,263,136,28-11-2022,27,32.68
341,233,133,03-07-2022,55,59.26
342,209,109,13-02-2023,53,27.56
343,232,195,26-03-2023,100,28.27
344,239,148,28-01-2022,36,43.06
345,267,200,12-10-2022,78,52.36
346,204,102,18-02-2022,12,37.86
347,284,184,07-10-2022,39,32.97
348,294,130,07-09-2022,91,45.43
349,259,112,20-01-2023,65,34.44
350,251,179,22-06-2023,29,33.33
351,276,157,11-03-2022,98,46.4
352,280,172,21-10-2022,58,23.89
353,208,187,20-07-2022,44,28.4
354,249,194,30-06-2022,3,32.43
355,261,155,12-07-2023,93,29.68
356,263,161,18-02-2023,33,48.0
357,261,136,26-10-2022,94,38.48
358,296,159,01-05-2022,43,42.77
359,244,120,04-06-2023,26,42.68
360,220,167,30-03-2022,97,27.6
361,222,176,30-01-2022,99,42.3
362,219,133,22-12-2022,66,51.32
363,205,155,27-06-2023,73,51.9
364,269,164,16-04-2023,7,16.52
365,204,127,17-07-2022,23,18.0
366,208,201,03-03-2022,59,19.86
367,217,164,11-03-2023,70,49.34
368,289,122,07-02-2023,71,24.08
369,289,172,11-03-2023,17,44.4
370,276,190,28-07-2023,5,30.0
371,263,187,09-12-2021,24,19.42
372,279,143,05-05-2023,30,57.16
373,274,189,19-12-2022,85,58.08
374,281,181,23-11-2022,69,16.96
375,288,103,10-04-2023,72,16.38
376,245,126,06-09-2022,52,40.87
377,284,199,07-03-2022,88,27.18
378,233,175,08-08-2022,49,25.45
379,216,120,22-10-2022,89,32.33
380,230,174,14-03-2023,12,56.25
381,232,164,21-06-2023,61,39.13
382,234,192,14-01-2022,34,40.98
383,203,134,01-07-2023,66,57.16
384,219,172,09-11-2022,30,30.56
385,213,168,25-11-2022,0,18.03
386,215,200,20-11-2022,87,28.13
387,218,118,29-10-2022,83,42.49
388,248,130,10-02-2022,74,46.56
389,218,129,23-04-2022,81,54.68
390,222,104,10-09-2022,70,25.18
391,266,159,11-04-2023,86,19.48
392,216,191,01-05-2022,71,32.4
393,267,199,20-10-2022,34,41.13
394,245,195,16-08-2022,90,23.4
395,285,162,08-10-2022,95,43.59
396,300,178,20-03-2022,59,52.01
397,238,196,17-02-2022,56,50.19
398,210,163,01-08-2022,83,55.39
399,296,157,15-04-2023,2,43.25
400,217,123,10-09-2022,21,37.5
401,245,116,22-06-2023,7,28.96
402,238,126,24-12-2022,33,26.52
403,235,188,10-07-2022,60,17.6
404,247,170,04-03-2023,26,58.03
405,252,115,28-11-2022,77,40.3
406,270,169,27-04-2023,52,18.29
407,271,140,28-08-2022,72,34.77
408,300,186,11-04-2023,92,46.05
409,280,195,13-04-2023,96,58.84
410,286,114,02-01-2023,2,56.66
411,284,169,20-07-2023,11,28.41
412,271,172,24-08-2022,66,31.81
413,237,153,13-12-2021,20,59.4
414,213,172,17-08-2022,58,38.31
415,211,123,05-12-2021,4,36.23
416,230,155,03-08-2022,6,56.11
417,235,113,05-02-2022,4,54.94
418,287,103,30-06-2023,17,19.41
419,206,199,11-07-2023,38,52.05
420,218,190,09-02-2023,66,46.85
421,287,170,21-04-2023,34,27.52
422,201,176,02-01-2023,72,54.73
423,255,140,10-04-2022,95,31.28
424,290,166,12-12-2022,3,56.02
425,256,196,28-02-2023,41,18.62
426,202,194,04-01-2023,36,35.99
427,265,199,22-12-2022,97,30.67
428,261,117,28-05-2022,34,15.78
429,202,124,30-11-2022,67,18.23
430,231,166,18-03-2023,96,36.34
431,225,172,19-07-2023,20,41.63
432,247,121,12-04-2023,83,36.61
433,218,158,09-02-2023,80,48.64
434,242,195,09-08-2022,18,39.32
435,217,116,23-07-2022,6,19.37
436,232,123,08-05-2023,83,36.47
437,246,150,29-03-2023,71,52.65
438,297,102,30-04-2023,56,27.13
439,287,164,25-07-2023,99,40.26
440,297,166,25-05-2023,100,32.04
441,276,135,08-08-2022,86,53.96
442,273,144,14-10-2022,33,20.73
443,262,157,13-12-2022,36,26.33
444,281,187,26-04-2023,64,41.36
445,254,130,15-06-2022,35,19.52
446,288,126,24-07-2022,23,16.97
447,216,182,27-07-2023,1,52.1
448,257,159,07-12-2021,95,39.93
449,215,126,03-08-2022,12,30.61
450,209,128,16-01-2023,52,36.1
451,245,166,28-02-2022,71,45.58
452,236,106,20-09-2022,23,29.15
453,298,115,06-07-2023,32,49.61
454,203,106,12-05-2023,26,47.93
455,222,139,20-01-2023,92,43.56
456,228,127,14-03-2022,48,38.03
457,268,172,26-09-2022,94,45.03
458,224,176,21-06-2023,63,56.26
459,281,152,26-08-2022,36,21.76
460,290,107,30-08-2022,96,43.72
461,234,141,11-12-2021,18,36.84
462,227,133,17-03-2022,55,16.22
463,269,105,18-10-2022,73,49.46
464,238,140,14-12-2021,10,32.08
465,257,161,29-03-2023,4,47.73
466,269,153,12-06-2023,9,21.22
467,223,124,24-04-2022,77,32.32
468,231,119,09-12-2022,67,26.81
469,208,167,30-03-2022,47,49.03
470,300,105,21-12-2022,1,19.53
471,261,163,04-07-2022,46,39.86
472,263,185,17-07-2022,44,57.12
473,286,119,09-06-2022,44,56.53
474,231,129,03-06-2022,69,46.87
475,259,164,07-10-2022,25,49.77
476,231,163,03-05-2022,89,51.47
477,219,141,06-04-2022,85,40.59
478,212,144,17-03-2022,37,51.74
479,245,115,09-08-2022,42,54.8
480,288,109,15-07-2023,61,51.49
481,235,112,25-06-2022,7,20.92
482,247,129,14-11-2022,81,27.73
483,257,132,10-12-2021,9,54.02
484,276,178,31-05-2022,7,23.53
485,217,133,26-01-2023,57,36.61
486,292,129,05-01-2023,99,39.46
487,256,155,02-07-2022,67,32.18
488,277,192,13-03-2022,34,56.55
489,296,158,20-02-2023,50,46.59
490,261,103,29-11-2022,43,26.86
491,296,169,05-12-2022,34,21.45
492,266,170,31-12-2021,94,36.1
493,292,153,08-05-2023,62,24.29
494,283,186,10-08-2022,58,38.52
495,279,170,28-04-2022,20,32.59
496,281,168,01-06-2023,92,16.02
497,238,108,21-11-2022,47,18.06
498,205,105,17-03-2022,93,17.77
499,222,188,20-06-2023,57,19.52
500,300,175,22-06-2022,17,56.56
501,247,142,11-04-2022,46,24.26
502,299,163,05-06-2023,43,35.26
503,289,123,27-09-2022,33,34.13
504,232,178,05-08-2022,1,27.7
505,206,198,25-02-2022,14,52.95
506,293,167,01-01-2022,6,37.48
507,271,138,22-05-2022,63,29.21
508,216,129,16-12-2021,7,19.8
509,253,137,25-10-2022,74,27.47
510,283,128,15-04-2022,32,34.23
511,212,134,05-02-2023,80,52.48
512,209,174,19-04-2023,82,28.94
513,241,123,20-01-2023,79,45.04
514,221,160,30-01-2023,7,44.38
515,284,106,12-10-2022,78,17.92
516,251,124,21-06-2022,82,17.05
517,204,183,19-05-2023,90,43.05
518,231,164,10-01-2022,53,29.22
519,229,189,05-07-2022,62,19.68
520,268,102,27-07-2023,84,24.66
521,246,125,19-10-2022,4,51.73
522,236,168,26-08-2022,95,41.63
523,234,197,21-05-2022,74,48.62
524,285,105,25-11-2022,24,51.4
525,214,157,23-01-2023,68,35.03
526,259,168,08-08-2022,69,18.58
527,235,196,08-02-2023,25,50.81
528,289,141,12-06-2022,70,50.03
529,290,143,08-07-2022,8,38.95
530,209,154,09-07-2023,49,45.47
531,265,119,11-05-2022,51,51.32
532,207,103,19-02-2023,21,48.04
533,280,189,10-04-2022,17,16.2
534,243,164,19-01-2022,41,16.95
535,234,146,22-03-2022,62,21.5
536,202,151,31-03-2023,58,21.51
537,248,179,19-07-2023,6,28.83
538,238,152,11-02-2022,30,53.94
539,226,192,26-03-2022,67,38.47
540,262,114,30-09-2022,19,23.1
541,261,139,12-05-2022,80,32.02
542,295,161,01-01-2022,79,29.64
543,206,146,02-01-2022,34,26.23
544,253,115,30-07-2022,7,31.99
545,221,143,30-10-2022,80,40.3
546,223,154,12-08-2022,7,53.25
547,295,198,16-01-2023,33,24.85
548,275,130,06-02-2022,60,50.38
549,277,179,26-11-2022,81,21.3
550,254,108,16-06-2022,21,44.28
551,257,170,24-07-2022,48,18.87
552,290,113,11-12-2022,89,33.04
553,232,126,21-06-2023,79,15.55
554,286,158,27-06-2023,16,31.49
555,257,154,29-08-2022,2,38.27
556,211,157,16-01-2023,93,41.65
557,265,184,27-05-2022,35,38.19
558,273,186,05-12-2021,60,56.82
559,292,125,25-03-2022,64,42.38
560,241,196,12-04-2023,73,24.14
561,276,159,24-04-2022,18,36.71
562,233,131,05-01-2023,32,37.32
563,204,198,29-05-2023,0,57.75
564,259,164,19-07-2022,76,50.32
565,281,170,27-06-2022,5,24.33
566,219,179,04-02-2023,0,29.6
567,206,197,25-01-2023,0,57.18
568,267,137,13-04-2023,43,45.94
569,204,127,16-04-2023,39,20.49
570,205,148,20-05-2023,10,35.47
571,243,191,09-07-2023,61,38.61
572,285,164,07-06-2023,69,17.06
573,298,166,28-05-2022,84,47.2
574,260,148,26-11-2022,8,48.73
575,238,118,08-09-2022,69,50.43
576,222,167,13-04-2023,88,33.33
577,276,158,02-06-2023,64,40.97
578,240,103,16-07-2023,86,58.04
579,233,110,20-07-2023,87,43.73
580,291,155,19-04-2023,45,46.72
581,300,160,26-12-2022,87,25.85
582,230,201,18-01-2022,42,52.48
583,275,195,22-03-2022,33,43.04
584,244,186,25-02-2023,54,59.32
585,241,130,17-04-2023,93,31.17
586,211,167,21-04-2023,23,39.41
587,246,111,20-03-2023,13,17.68
588,274,200,17-01-2022,56,15.25
589,259,165,15-05-2023,13,47.11
590,244,106,30-12-2022,44,30.36
591,230,187,19-05-2023,88,30.49
592,249,151,29-08-2022,87,37.85
593,236,200,18-11-2022,24,41.03
594,257,134,28-09-2022,95,59.84
595,249,165,16-11-2022,24,29.26
596,245,170,03-08-2022,10,31.01
597,249,164,24-09-2022,30,59.04
598,250,142,14-01-2022,78,30.61
599,289,185,17-12-2021,55,19.94
600,223,142,20-09-2022,18,50.9
601,226,172,14-04-2023,15,47.13
602,211,169,16-04-2022,89,41.34
603,276,182,21-12-2021,90,25.26
604,293,125,10-06-2023,38,42.02
605,209,133,17-03-2022,23,29.62
606,221,119,23-05-2022,12,59.23
607,225,137,18-01-2023,96,35.98
608,254,185,18-11-2022,42,40.17
609,204,173,28-12-2022,5,22.08
610,293,105,27-03-2023,18,36.65
611,256,165,22-06-2023,11,22.28
612,229,174,09-03-2022,97,56.85
613,224,145,21-11-2022,62,58.41
614,258,176,01-01-2022,61,29.84
615,285,149,21-06-2022,12,15.12
616,278,126,03-04-2023,76,50.2
617,224,163,08-07-2022,83,38.18
618,294,177,27-06-2023,15,58.76
619,209,107,21-05-2023,46,42.57
620,236,177,04-04-2023,72,30.23
621,291,152,18-09-2022,2,35.61
622,274,185,07-12-2022,90,44.99
623,235,193,24-05-2022,21,39.56
624,230,139,05-09-2022,7,21.63
625,218,158,10-02-2023,16,19.08
626,232,193,19-01-2022,42,44.44
627,205,106,17-04-2023,46,53.75
628,260,153,21-11-2022,58,17.64
629,250,115,24-10-2022,48,47.28
630,271,124,09-09-2022,34,19.76
631,273,111,17-07-2022,2,41.27
632,272,139,03-05-2022,64,35.38
633,277,160,11-02-2022,44,47.24
634,285,117,28-02-2023,41,18.4
635,274,154,16-04-2022,69,51.12
636,295,119,14-06-2022,81,37.57
637,283,175,17-11-2022,37,50.82
638,206,185,13-02-2023,35,36.68
639,224,139,24-12-2021,42,22.01
640,274,106,07-10-2022,33,48.02
641,279,105,23-07-2023,77,40.84
642,298,163,21-09-2022,19,56.06
643,281,167,10-10-2022,70,59.74
644,244,152,27-08-2022,14,21.28
645,280,181,19-06-2023,62,18.39
646,214,194,24-05-2023,0,19.56
647,219,107,15-01-2023,70,46.26
648,216,109,30-05-2022,51,28.7
649,234,123,29-04-2022,6,44.01
650,241,158,27-05-2022,2,20.64
651,264,139,03-01-2022,68,16.78
652,218,103,12-07-2022,66,30.26
653,224,176,05-11-2022,79,34.49
654,229,119,17-06-2023,73,36.81
655,243,118,23-09-2022,37,18.82
656,285,170,29-03-2022,26,59.97
657,262,201,06-03-2022,15,50.56
658,286,185,24-04-2023,89,49.4
659,225,148,09-07-2022,2,32.13
660,221,127,16-03-2022,36,46.12
661,222,201,11-03-2023,29,39.2
662,241,156,19-11-2022,14,35.17
663,229,160,05-08-2022,10,17.64
664,293,113,27-07-2022,91,50.09
665,296,150,14-12-2022,19,42.62
666,222,132,09-08-2022,36,59.16
667,282,118,22-02-2022,14,58.95
668,255,190,03-01-2022,39,28.28
669,298,139,30-06-2023,96,22.55
670,230,158,15-02-2022,3,22.57
671,250,125,05-05-2023,45,30.31
672,265,112,16-07-2023,53,57.6
673,262,179,11-05-2022,32,59.08
674,276,191,02-07-2023,59,16.71
675,203,184,11-10-2022,1,26.67
676,272,135,19-04-2022,64,55.46
677,208,118,06-06-2023,0,36.38
678,296,108,05-04-2023,97,26.18
679,292,120,01-05-2022,60,48.52
680,212,170,14-04-2023,64,20.04
681,207,106,26-07-2023,69,18.67
682,239,186,18-07-2022,54,18.95
683,230,128,17-02-2023,88,15.61
684,225,120,11-04-2023,28,16.99
685,255,178,17-06-2022,82,41.05
686,201,101,26-05-2022,80,20.42
687,228,166,29-05-2022,45,30.56
688,233,166,01-07-2022,26,21.15
689,239,199,12-12-2021,15,41.72
690,234,160,24-05-2022,4,27.69
691,218,164,10-01-2022,25,28.98
692,255,187,30-12-2022,14,38.58
693,225,200,04-08-2022,51,18.21
694,222,103,27-01-2023,1,53.31
695,287,154,31-03-2023,93,57.19
696,270,166,05-05-2023,98,41.86
697,271,176,09-01-2023,28,40.81
698,258,175,04-11-2022,31,50.58
699,282,108,02-11-2022,18,51.07
700,282,134,01-12-2022,46,31.25
701,227,117,14-03-2022,72,31.85
702,252,126,11-12-2022,29,33.76
703,261,119,25-11-2022,8,31.24
704,211,107,24-07-2022,58,23.56
705,241,101,24-01-2023,45,44.09
706,233,101,30-12-2022,53,25.87
707,258,143,02-08-2022,83,22.27
708,261,116,23-02-2022,45,38.51
709,247,122,08-07-2023,40,45.67
710,220,127,21-11-2022,62,36.85
711,274,117,26-07-2023,31,16.73
712,296,102,08-01-2022,13,16.82
713,218,183,03-09-2022,55,38.83
714,228,176,12-07-2023,80,31.89
715,289,118,24-06-2022,49,17.31
716,274,183,11-04-2023,27,36.17
717,286,178,29-01-2023,99,57.51
718,231,111,01-03-2022,26,27.02
719,236,135,09-03-2022,23,22.38
720,255,168,23-03-2022,51,28.66
721,268,164,20-05-2023,47,38.44
722,281,146,21-05-2023,96,51.1
723,276,151,03-04-2022,73,56.27
724,223,156,24-02-2022,68,47.96
725,230,159,19-01-2022,36,17.66
726,224,196,17-07-2022,81,54.08
727,201,137,28-01-2022,37,50.81
728,246,132,25-02-2023,40,42.53
729,223,148,10-10-2022,99,37.63
730,236,141,26-03-2023,79,55.0
731,238,149,02-07-2023,51,36.39
732,288,193,01-12-2022,40,59.47
