cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
71,295,134,16-03-2023,66,29.14
72,238,178,25-02-2023,74,24.95
73,232,183,15-02-2022,96,24.24
74,272,172,15-02-2022,82,58.03
75,248,155,06-12-2022,7,38.26
76,280,168,03-01-2023,16,43.08
77,201,180,26-08-2022,15,29.78
78,255,159,11-04-2022,18,30.13
79,268,155,02-05-2023,25,27.8
80,296,147,07-10-2022,16,58.04
81,268,196,24-03-2023,17,35.08
82,254,130,31-05-2023,77,19.44
83,266,201,30-07-2022,42,22.09
84,202,138,28-02-2022,96,43.81
85,228,107,26-02-2022,76,26.99
86,209,116,06-11-2022,64,38.45
87,268,147,01-11-2022,35,16.86
88,222,109,26-11-2022,94,19.08
89,222,152,06-07-2022,68,55.84
90,261,138,09-12-2022,36,37.84
91,281,172,11-12-2021,69,53.04
92,236,121,31-01-2022,37,53.1
93,293,162,04-01-2022,58,40.74
94,262,161,24-05-2023,44,50.34
95,225,162,05-06-2023,2,45.57
96,207,167,17-04-2023,53,57.33
97,257,169,06-12-2022,11,35.29
98,264,165,19-10-2022,60,42.13
99,298,113,28-06-2022,68,46.21
100,285,128,10-04-2023,88,32.08
101,235,147,25-10-2022,1,37.0
102,223,164,08-04-2023,44,42.2
103,242,126,10-03-2023,8,30.97
104,292,183,09-06-2022,42,27.58
105,297,103,19-10-2022,45,52.29
106,227,124,04-10-2022,37,25.25
107,246,132,11-08-2022,15,26.43
108,259,166,30-07-2022,13,20.23
109,217,119,26-12-2021,37,28.7
110,252,194,01-12-2022,51,54.41
111,211,176,24-04-2023,35,27.11
112,214,184,18-01-2022,27,37.44
113,261,138,29-06-2022,78,26.97
114,295,116,12-03-2022,5,19.16
115,227,114,04-12-2022,55,51.31
116,281,198,12-12-2021,22,57.35
117,279,133,22-05-2022,97,59.33
118,239,123,25-06-2023,44,54.26
119,283,180,04-05-2023,2,51.42
120,231,164,17-03-2023,36,57.13
121,214,118,09-06-2023,49,45.17
122,271,198,18-12-2021,97,25.0
123,257,111,28-10-2022,7,56.08
124,294,168,27-02-2022,46,52.74
125,211,154,16-07-2022,2,27.06
126,300,130,22-07-2023,50,30.34
127,244,130,14-08-2022,41,24.61
128,272,165,03-12-2021,98,44.0
129,249,157,09-12-2022,67,29.17
130,243,190,03-01-2022,71,49.05
131,252,164,07-07-2022,53,47.92
132,218,178,07-02-2023,42,34.66
133,271,161,24-06-2023,31,33.89
134,239,164,31-05-2022,8,58.88
135,249,130,01-07-2022,91,21.78
136,254,128,07-11-2022,49,17.45
137,209,121,04-05-2023,48,40.0
138,292,187,15-01-2023,27,27.71
139,260,190,09-07-2023,57,54.86
140,232,101,20-06-2023,30,58.71
141,294,153,25-02-2023,11,46.25
142,296,144,25-12-2021,22,26.15
143,215,114,31-01-2023,73,33.98
144,290,183,13-06-2023,6,48.84
145,223,114,24-08-2022,92,20.23
146,297,171,21-04-2022,66,43.18
147,296,101,26-06-2023,91,42.36
148,256,104,07-02-2022,29,51.83
149,299,145,30-01-2022,62,35.49
150,284,193,06-06-2022,77,59.42
151,246,124,29-08-2022,73,53.38
152,300,156,09-08-2022,59,25.59
153,234,145,03-02-2022,51,40.3
154,277,148,29-10-2022,69,41.28
155,276,193,26-09-2022,32,18.63
156,275,158,18-03-2022,2,55.31
157,256,173,05-01-2022,7,36.65
158,257,174,20-04-2023,45,48.54
159,260,173,23-06-2023,9,49.46
160,253,133,10-02-2023,78,16.38
161,218,157,19-05-2023,40,33.18
162,257,188,02-12-2022,16,27.44
163,282,186,20-07-2022,75,47.76
164,203,182,08-04-2022,86,47.38
165,253,101,10-05-2022,57,35.86
166,291,145,13-07-2023,14,33.61
167,234,132,01-03-2023,19,49.75
168,272,141,16-08-2022,2,43.42
169,265,163,23-06-2022,52,52.98
170,247,117,13-06-2023,4,17.85
171,226,184,12-07-2022,57,41.13
172,300,130,22-05-2023,89,17.5
173,285,139,06-04-2023,2,36.96
174,226,111,07-05-2022,29,57.92
175,251,117,31-03-2023,14,30.33
176,254,138,15-03-2022,35,57.14
177,271,167,06-05-2023,80,34.01
178,242,162,29-07-2022,59,46.99
179,290,110,25-05-2022,57,28.92
180,283,139,07-12-2021,72,54.19
181,212,183,30-08-2022,6,48.07
182,266,159,19-06-2023,88,47.06
183,238,119,19-02-2023,51,26.54
184,294,166,11-12-2022,12,39.52
185,209,117,11-11-2022,59,34.27
186,297,113,07-06-2023,69,50.77
187,214,175,08-07-2023,9,56.29
188,249,104,10-08-2022,52,19.16
189,239,109,30-08-2022,9,40.01
190,206,127,24-07-2023,80,42.7
191,241,121,10-04-2023,46,42.91
192,244,124,15-04-2023,84,31.73
193,247,103,07-12-2022,36,19.19
194,294,191,15-12-2022,87,27.97
195,267,161,24-12-2022,29,46.17
196,284,160,03-01-2023,15,56.14
197,278,127,18-07-2023,21,59.66
198,214,201,16-01-2023,6,47.11
199,261,151,14-10-2022,60,42.25
200,236,104,02-04-2022,15,17.93
201,227,191,11-03-2022,33,29.14
202,238,120,07-01-2023,33,58.52
203,261,129,14-06-2023,60,52.84
204,230,141,29-03-2023,50,30.52
205,226,138,03-01-2022,82,31.07
206,252,179,06-07-2023,9,50.19
207,276,201,07-07-2022,99,37.75
208,209,109,15-12-2022,45,17.64
209,264,199,06-07-2022,7,41.44
210,243,146,31-01-2023,29,40.46
211,214,136,28-09-2022,28,38.39
212,253,183,02-02-2023,25,41.67
213,246,169,16-03-2023,9,23.82
214,211,185,05-02-2022,95,33.14
215,256,172,07-10-2022,26,17.36
216,274,186,25-06-2023,19,59.99
217,224,156,30-04-2022,24,56.81
218,246,165,23-05-2022,44,25.27
219,205,158,10-06-2022,69,27.81
220,211,143,17-09-2022,94,35.88
221,236,150,25-08-2022,47,27.22
222,221,134,16-05-2022,88,18.77
223,283,194,07-09-2022,73,54.07
224,241,121,11-01-2022,99,37.23
225,264,167,18-02-2023,95,22.42
226,213,172,13-06-2023,71,31.6
227,295,140,02-06-2023,86,44.02
228,233,127,26-08-2022,74,18.42
229,201,123,22-08-2022,30,30.98
230,222,180,15-04-2023,67,25.12
231,227,194,28-06-2022,96,25.98
232,257,167,27-11-2022,3,47.07
233,209,121,06-02-2022,87,34.43
234,266,129,07-02-2022,94,55.58
235,261,160,29-03-2022,75,39.0
236,275,103,26-11-2022,86,24.93
237,220,129,13-05-2022,51,40.28
238,244,178,30-12-2021,68,37.98
239,245,182,17-02-2022,52,29.3
240,228,155,12-10-2022,31,54.68
241,228,177,30-06-2023,4,49.87
242,283,120,10-07-2023,30,51.34
243,262,119,20-03-2023,27,42.58
244,260,105,03-02-2023,66,50.61
245,211,134,26-08-2022,81,16.84
246,217,200,05-08-2022,98,25.25
247,266,102,02-07-2023,37,37.96
248,211,102,23-07-2023,10,35.76
249,224,179,23-06-2022,81,44.82
250,217,190,18-01-2023,68,59.99
251,245,187,17-02-2023,40,33.48
252,288,107,11-05-2022,46,40.24
253,230,105,18-02-2022,52,44.82
254,213,166,28-06-2023,21,55.76
255,258,200,21-11-2022,3,34.63
256,284,196,11-03-2022,42,51.9
257,285,117,05-05-2023,26,33.79
258,276,180,28-09-2022,72,24.88
259,285,120,19-01-2023,84,28.72
260,265,120,10-12-2021,15,43.05
261,265,111,19-01-2022,34,23.83
262,251,134,27-05-2022,15,49.92
263,263,150,26-02-2022,66,30.97
264,298,106,22-04-2023,84,49.94
265,296,151,13-10-2022,40,52.5
266,202,149,26-04-2023,93,23.19
267,230,172,19-04-2023,1,38.43
268,265,116,20-05-2022,51,24.64
269,210,101,15-11-2022,6,37.15
270,241,119,10-05-2022,15,15.36
271,258,178,26-06-2023,79,41.72
272,292,179,12-07-2023,26,16.22
273,240,163,26-01-2023,56,30.59
274,224,129,22-11-2022,9,21.42
275,222,187,06-04-2022,28,51.53
276,218,177,02-12-2021,32,47.77
277,246,123,25-02-2023,33,36.34
278,223,169,02-01-2023,21,47.49
279,229,189,20-11-2022,78,45.84
280,281,133,21-01-2022,70,33.09
281,248,105,28-06-2023,61,46.04
282,268,174,04-05-2022,73,18.32
283,224,180,15-11-2022,19,58.32
284,235,147,08-02-2023,54,43.9
285,217,112,11-07-2022,59,21.77
286,269,101,08-06-2022,81,43.54
287,282,189,24-01-2023,62,44.46
288,276,172,04-01-2023,59,44.21
289,212,116,08-06-2022,13,36.92
290,232,109,21-06-2023,85,57.52
291,244,137,20-12-2022,81,30.05
292,272,183,27-06-2022,73,58.59
293,268,183,14-07-2023,30,43.9
294,204,187,17-07-2022,60,33.44
295,293,122,11-04-2022,29,45.44
296,223,190,31-01-2022,47,53.99
297,228,119,05-02-2022,90,43.77
298,225,154,05-07-2023,3,50.1
299,217,103,25-05-2023,15,55.44
300,227,183,04-09-2022,86,37.19
301,287,109,02-03-2023,96,43.77
302,266,179,04-03-2022,76,35.25
303,229,195,31-01-2023,72,42.17
304,256,130,27-04-2022,20,54.34
305,269,124,09-05-2022,70,45.78
306,246,140,27-03-2022,24,23.89
307,296,196,25-02-2023,95,50.09
308,293,110,06-09-2022,82,23.81
309,273,149,12-12-2022,29,46.0
310,211,112,21-12-2021,0,39.17
311,287,169,15-12-2021,63,46.2
312,259,181,03-09-2022,6,30.76
313,259,179,27-05-2022,61,34.07
314,246,137,24-07-2022,33,55.0
315,297,176,02-10-2022,93,58.0
316,286,161,18-04-2023,32,20.22
317,209,133,29-12-2022,91,20.8
318,265,103,24-05-2022,91,47.11
319,237,165,05-05-2022,76,23.46
320,231,137,11-11-2022,65,57.81
321,225,148,09-09-2022,37,32.71
322,213,200,20-05-2023,20,40.2
323,247,139,05-07-2022,0,42.64
324,290,157,30-08-2022,34,27.42
325,281,138,07-02-2022,23,48.73
326,240,129,19-06-2022,100,17.49
327,226,116,01-03-2023,66,59.24
328,265,155,11-06-2022,25,27.9
329,222,122,10-07-2022,12,20.46
330,261,119,22-03-2022,77,52.43
331,260,130,06-04-2023,56,53.1
332,289,150,15-04-2022,23,44.68
333,300,157,29-01-2022,91,25.25
334,255,146,30-05-2023,61,53.59
335,282,157,24-10-2022,47,27.56
336,288,132,15-07-2023,86,27.96
337,252,160,15-02-2022,48,37.75
338,204,129,23-06-2022,65,28.76
339,210,182,08-11-2022,64,27.43
340,268,113,04-06-2022,70,52.21
341,292,107,04-07-2022,22,46.52
342,232,191,08-06-2022,60,47.33
343,227,193,25-12-2022,9,51.81
344,299,115,30-12-2022,28,52.18
345,289,150,01-03-2023,18,28.75
346,262,115,25-02-2023,24,49.21
347,291,142,08-04-2022,14,21.79
348,264,195,17-05-2022,21,27.36
349,261,111,24-12-2021,2,35.22
350,284,201,30-01-2023,75,37.34
351,288,117,17-06-2023,64,16.03
352,229,185,05-02-2023,80,48.83
353,226,167,18-04-2023,76,30.7
354,204,158,20-12-2021,73,47.41
355,269,195,26-08-2022,55,39.31
356,278,124,04-08-2022,77,26.9
357,230,148,27-08-2022,44,32.75
358,233,174,10-07-2023,4,28.01
359,297,132,15-02-2023,60,41.34
360,223,189,02-06-2023,40,19.96
361,213,171,29-07-2023,78,43.09
362,291,153,27-03-2023,23,17.39
363,202,198,20-08-2022,25,24.65
364,262,164,28-10-2022,37,26.23
365,230,113,05-12-2022,65,25.25
366,253,123,19-03-2022,4,44.43
367,234,196,02-01-2022,41,16.16
368,285,134,18-10-2022,83,20.25
369,292,125,19-06-2023,50,56.16
370,260,150,02-12-2022,53,53.77
371,209,199,19-10-2022,100,39.36
372,284,184,06-01-2023,78,25.08
373,274,166,25-10-2022,5,37.25
374,256,146,16-04-2022,78,42.52
375,258,137,23-05-2023,82,30.99
376,215,174,17-05-2023,46,55.78
377,203,107,07-06-2023,77,41.36
378,228,197,25-06-2022,82,34.35
379,272,171,14-09-2022,5,26.92
380,220,123,06-12-2021,77,20.08
381,282,197,07-10-2022,41,46.96
382,265,148,15-10-2022,93,46.83
383,263,153,27-08-2022,4,16.32
384,247,104,24-12-2021,29,18.5
385,279,176,29-03-2023,1,35.04
386,213,199,03-02-2022,36,24.12
387,223,116,15-04-2022,61,34.91
388,248,201,21-05-2023,33,28.01
389,252,166,14-05-2022,64,23.92
390,245,136,08-09-2022,16,51.57
391,275,105,26-01-2023,49,35.77
392,232,188,02-05-2022,95,48.29
393,275,181,09-07-2022,72,15.5
394,256,115,15-07-2022,86,21.25
395,295,135,01-03-2022,6,44.15
396,235,102,06-11-2022,36,57.85
397,282,120,20-10-2022,12,50.86
398,236,177,20-05-2023,36,51.47
399,274,182,21-04-2022,86,15.4
400,259,155,27-03-2023,10,37.01
401,241,113,26-12-2022,27,19.81
402,207,200,12-02-2023,33,31.25
403,238,148,21-05-2023,8,55.99
404,267,171,30-11-2022,12,43.68
405,241,132,24-12-2022,94,34.56
406,205,149,17-11-2022,85,30.69
407,270,186,12-06-2022,78,40.1
408,243,192,12-06-2022,87,44.51
409,236,197,30-03-2022,75,45.8
410,295,120,04-09-2022,27,44.12
411,235,178,27-03-2022,33,59.15
412,276,194,01-06-2022,15,15.82
413,220,176,11-06-2023,50,42.51
414,211,163,02-08-2022,54,35.65
415,281,119,28-03-2023,25,37.65
416,213,158,02-02-2023,23,40.33
417,247,168,24-04-2022,28,26.32
418,207,193,09-06-2023,74,52.45
419,282,154,12-06-2023,69,47.04
420,271,138,01-03-2022,84,39.72
421,264,178,19-07-2022,83,39.17
422,238,147,17-06-2023,66,17.34
423,244,187,27-03-2022,58,18.52
424,216,190,20-06-2022,70,21.8
425,266,188,08-12-2021,22,28.03
426,230,161,17-05-2022,29,15.07
427,294,110,25-02-2022,54,55.25
428,276,121,24-05-2023,17,47.31
429,279,192,11-11-2022,54,26.92
430,262,184,19-08-2022,32,16.52
431,284,179,14-12-2021,80,43.94
432,229,199,17-01-2023,9,37.64
433,226,111,07-01-2022,6,46.25
434,250,112,13-07-2022,41,30.3
435,279,173,22-05-2023,63,58.96
436,212,197,06-05-2023,57,56.72
437,300,171,17-09-2022,91,41.91
438,299,113,19-01-2023,96,49.42
439,288,157,21-02-2022,97,16.96
440,292,151,13-06-2022,7,43.55
441,296,104,07-02-2023,97,50.74
442,255,176,11-09-2022,35,25.49
443,212,142,05-12-2022,75,41.8
444,272,146,12-04-2022,75,54.29
445,221,148,25-02-2023,91,23.34
446,224,174,03-10-2022,57,16.76
447,247,128,18-02-2022,48,18.75
448,219,169,22-06-2023,61,40.11
449,216,151,17-11-2022,19,35.95
450,286,164,28-02-2023,11,40.98
451,268,148,14-08-2022,44,32.79
452,254,116,03-03-2022,81,46.13
453,225,196,25-09-2022,22,45.68
454,249,139,14-06-2023,18,24.64
455,287,130,05-09-2022,7,17.18
456,287,103,17-05-2022,21,36.5
457,297,101,16-04-2022,26,16.21
458,283,113,08-04-2023,16,15.62
459,212,162,09-07-2023,45,27.12
460,238,152,23-02-2023,23,30.54
461,296,108,09-04-2022,51,35.33
462,295,120,18-12-2021,50,27.56
463,219,165,06-02-2023,45,59.02
464,269,155,15-05-2022,0,52.79
465,207,198,09-09-2022,83,34.75
466,211,151,28-10-2022,11,28.43
467,202,140,22-04-2022,41,48.72
468,278,180,05-12-2021,32,58.82
469,217,123,24-05-2023,82,50.74
470,277,145,27-02-2023,82,47.47
471,271,170,10-02-2022,84,40.5
472,263,198,24-12-2022,5,32.08
473,222,151,18-10-2022,56,23.45
474,227,190,10-10-2022,3,18.2
475,235,188,25-05-2022,65,28.16
476,256,135,21-06-2023,36,18.47
477,220,174,13-05-2022,87,54.71
478,287,149,13-09-2022,20,34.64
479,243,200,28-02-2023,96,15.53
480,202,128,21-02-2023,96,57.04
481,252,188,06-01-2022,48,22.86
482,212,118,20-12-2021,79,37.77
483,218,106,18-07-2022,20,38.7
484,256,188,31-01-2023,27,59.18
485,243,195,15-10-2022,98,21.17
486,263,163,26-05-2022,36,31.1
487,253,177,03-02-2022,35,35.27
488,273,178,12-04-2023,16,45.72
489,294,141,10-04-2023,53,45.46
490,255,168,24-12-2021,18,49.47
491,201,152,05-04-2023,34,50.77
492,226,185,02-07-2022,45,34.67
493,227,194,24-07-2022,11,44.02
494,245,141,14-02-2023,65,22.03
495,237,119,13-03-2022,11,33.1
496,221,150,06-07-2022,5,46.2
497,259,199,04-10-2022,85,46.77
498,238,198,01-07-2023,91,25.43
499,279,133,21-06-2023,62,51.48
500,230,177,16-03-2023,7,16.0
501,239,159,10-02-2022,44,40.73
502,206,134,13-03-2022,74,24.67
503,254,121,28-12-2022,62,42.23
504,218,172,16-03-2022,74,44.56
505,215,118,11-03-2023,71,38.42
506,263,185,24-07-2022,66,45.41
507,218,193,15-06-2023,96,47.75
508,240,197,15-12-2021,85,48.54
509,280,117,06-03-2022,36,19.57
510,250,165,14-01-2023,43,40.67
511,297,169,01-04-2023,86,24.37
512,265,175,18-02-2022,55,23.59
513,226,142,31-03-2023,74,16.2
514,237,154,29-10-2022,58,31.06
515,226,106,18-12-2022,24,59.11
516,218,149,15-09-2022,15,48.13
517,246,145,10-05-2022,70,27.21
518,208,140,25-03-2022,10,59.73
519,254,108,07-10-2022,1,15.51
520,229,115,18-02-2023,25,42.14
521,261,179,26-08-2022,82,28.03
522,271,138,16-03-2023,66,22.27
523,257,178,05-11-2022,24,32.73
524,215,109,17-11-2022,93,35.71
525,246,113,22-05-2022,30,31.2
526,212,195,20-08-2022,58,36.67
527,203,108,22-11-2022,74,33.97
528,236,183,25-03-2023,14,57.89
529,233,106,11-07-2022,77,44.22
530,280,105,24-09-2022,91,57.88
531,272,183,23-11-2022,57,18.44
532,265,197,16-02-2023,95,56.74
533,247,105,27-05-2023,66,23.24
534,235,170,15-02-2022,86,24.97
535,255,160,09-03-2023,95,43.03
536,275,101,20-10-2022,18,24.25
537,276,200,28-05-2022,85,55.8
538,246,135,07-03-2022,15,26.47
539,288,109,19-11-2022,3,48.35
540,279,184,20-09-2022,27,25.46
541,253,145,22-11-2022,0,26.09
542,246,193,27-07-2022,32,46.91
543,243,143,30-09-2022,44,55.98
544,270,143,04-03-2022,82,34.15
545,247,146,27-05-2023,52,40.24
546,300,161,04-09-2022,46,38.06
547,228,165,13-04-2023,69,52.8
548,239,189,16-01-2023,80,23.74
549,201,136,26-01-2023,45,50.41
550,290,132,11-07-2023,39,29.57
551,265,141,19-10-2022,48,19.83
552,245,190,17-01-2023,64,15.26
553,205,161,03-05-2023,97,52.39
554,259,124,01-12-2021,56,22.66
555,229,105,27-03-2022,25,42.35
556,265,189,29-04-2022,29,55.1
557,296,115,25-01-2022,99,49.15
558,268,193,11-05-2022,59,37.88
559,300,186,12-07-2022,27,26.11
560,221,126,19-01-2023,80,20.59
561,299,107,02-01-2022,39,53.08
562,264,198,17-06-2023,63,27.29
563,284,132,06-02-2023,3,19.09
564,270,116,15-09-2022,71,39.88
565,230,138,21-11-2022,15,49.07
566,290,125,27-06-2022,65,54.3
567,279,141,15-09-2022,2,35.25
568,272,174,09-10-2022,63,58.62
569,255,114,26-07-2023,49,48.07
570,260,137,30-07-2022,54,43.95
571,205,180,08-02-2023,21,51.16
572,205,192,30-07-2022,14,58.57
573,284,113,11-04-2023,33,25.99
574,254,135,07-07-2023,4,16.29
575,264,174,16-12-2021,95,37.86
576,287,167,10-04-2022,21,30.82
577,267,156,05-07-2022,46,17.79
578,274,113,07-01-2022,29,47.11
579,236,166,16-05-2023,74,48.63
580,290,135,12-07-2022,0,18.5
581,249,109,27-03-2022,50,55.71
582,262,167,20-12-2021,16,21.68
583,281,185,22-12-2022,3,35.74
584,220,161,21-02-2022,60,51.35
585,285,154,24-06-2022,22,46.89
586,228,115,06-03-2023,23,29.63
587,220,170,11-10-2022,80,37.19
588,285,109,18-04-2023,43,41.31
589,297,161,27-09-2022,68,28.84
590,279,165,10-04-2023,100,16.97
591,256,118,04-09-2022,54,48.42
592,287,117,02-12-2021,85,31.26
593,294,198,26-12-2022,26,21.41
594,221,103,26-08-2022,75,26.55
595,264,163,29-06-2023,14,35.67
596,261,110,10-05-2022,2,48.53
597,274,128,31-03-2023,65,20.12
598,284,142,04-07-2023,90,49.55
599,244,144,10-05-2023,92,18.05
600,220,127,17-07-2022,70,53.15
601,295,158,17-02-2023,32,54.37
602,210,129,14-01-2023,95,15.06
603,211,170,01-02-2022,51,17.66
604,280,161,26-06-2023,51,37.15
605,235,151,20-02-2022,87,31.37
606,271,192,26-11-2022,65,56.97
607,272,151,05-12-2022,57,56.73
608,295,194,10-05-2023,47,22.31
609,231,146,09-05-2023,9,16.59
610,275,156,02-06-2023,74,27.61
611,285,166,10-05-2023,43,28.59
612,252,105,23-12-2022,72,53.51
613,232,135,24-12-2021,2,37.22
614,232,146,10-10-2022,78,23.53
615,251,188,07-05-2022,24,47.75
616,208,126,25-06-2023,55,48.77
617,278,154,08-06-2023,9,28.29
618,260,158,20-01-2023,94,15.21
619,300,157,07-04-2023,72,56.02
620,283,144,04-01-2022,47,51.34
621,273,144,29-10-2022,67,16.72
622,270,170,01-03-2022,47,28.15
623,243,134,08-01-2022,56,29.79
624,207,161,16-08-2022,68,49.52
625,292,128,04-02-2023,17,58.23
626,251,106,06-03-2022,41,19.25
627,268,161,30-09-2022,84,56.52
628,240,113,12-04-2022,77,30.99
629,232,158,10-05-2022,49,59.8
630,299,171,12-08-2022,54,54.53
631,278,144,19-07-2022,49,58.36
632,221,173,22-03-2023,88,58.04
633,290,118,07-04-2023,49,46.17
634,229,130,04-02-2022,95,32.64
635,231,141,08-05-2022,87,22.6
636,220,157,22-02-2022,82,20.93
637,253,121,25-08-2022,54,25.09
638,226,129,12-10-2022,83,36.0
639,228,131,19-04-2023,86,48.07
640,219,109,05-06-2022,13,30.96
641,234,103,01-03-2023,4,42.79
642,268,200,16-07-2022,86,37.41
643,252,108,20-02-2023,60,57.48
644,201,170,08-03-2022,60,28.72
645,270,119,17-05-2023,48,16.73
646,208,188,19-06-2022,23,24.85
647,245,162,17-01-2023,91,30.42
648,271,168,16-11-2022,19,59.59
649,263,185,13-01-2022,89,35.11
650,248,141,20-12-2021,95,44.14
651,249,124,31-01-2022,11,49.4
652,253,115,26-02-2022,76,48.59
653,233,198,20-04-2023,39,55.55
654,211,122,06-01-2022,54,17.96
655,247,136,09-04-2022,82,52.43
656,296,146,06-12-2022,16,48.25
657,254,182,24-09-2022,28,34.59
658,265,123,27-04-2023,45,53.98
659,275,103,15-01-2023,90,16.48
660,276,148,25-09-2022,16,40.46
661,218,177,06-06-2022,5,43.77
662,283,184,12-03-2022,56,39.61
663,232,178,26-03-2022,71,59.0
664,236,198,04-12-2022,52,29.77
665,235,128,13-03-2023,36,24.38
666,210,111,01-01-2022,14,57.17
667,274,181,26-04-2023,22,50.48
668,224,147,22-02-2023,6,22.32
669,220,137,28-03-2023,25,24.59
670,233,108,24-02-2022,17,46.83
671,215,109,19-06-2022,64,46.63
672,227,126,06-06-2023,91,22.16
673,267,130,26-02-2023,45,30.27
674,237,165,04-08-2022,73,59.68
675,234,191,03-08-2022,30,50.67
676,256,188,22-05-2023,74,35.01
677,241,180,14-09-2022,2,29.45
678,221,157,16-07-2023,17,30.95
679,247,170,21-09-2022,100,31.34
680,264,196,25-12-2021,81,24.01
681,258,165,04-12-2021,72,25.89
682,240,170,22-06-2023,46,42.71
683,237,148,24-10-2022,38,59.35
684,267,124,20-01-2022,28,26.28
685,269,183,29-01-2022,23,47.69
686,207,198,13-01-2022,73,28.46
687,238,131,22-02-2023,22,35.77
688,226,166,07-03-2022,28,58.76
689,297,169,20-12-2021,24,41.29
690,253,120,17-03-2023,35,45.18
691,225,140,09-12-2021,29,33.78
692,254,170,02-01-2023,44,44.98
693,274,197,10-09-2022,7,38.06
694,287,193,09-02-2023,66,24.86
695,288,108,22-09-2022,48,56.83
696,266,171,02-02-2023,28,32.8
697,257,164,23-04-2022,53,47.95
698,217,115,15-05-2023,58,29.14
699,252,201,01-07-2023,28,30.83
700,238,194,21-11-2022,12,20.38
701,252,127,26-07-2023,46,56.63
702,260,195,16-06-2022,22,55.65
703,241,171,15-12-2021,76,31.39
704,214,135,14-12-2022,54,53.63
705,221,179,12-02-2022,56,46.34
706,232,157,28-03-2023,41,40.59
707,282,169,22-02-2023,10,54.45
708,253,163,03-04-2022,85,49.13
709,203,102,10-05-2022,13,47.83
710,269,101,04-01-2022,92,20.18
711,242,167,28-01-2023,88,23.15
712,223,171,24-04-2022,35,40.76
713,244,115,12-05-2023,53,54.77
714,222,144,06-12-2021,54,52.08
715,274,138,01-12-2022,21,42.53
716,256,199,18-06-2023,43,15.17
717,299,130,29-07-2023,4,19.7
718,218,109,01-03-2023,17,55.86
719,279,137,01-02-2023,26,19.18
720,252,143,22-03-2023,6,38.12
721,298,184,28-07-2022,2,35.07
722,257,151,12-12-2021,13,33.92
723,202,138,20-02-2022,81,34.32
724,221,195,16-11-2022,26,32.6
725,243,113,03-12-2021,98,51.65
726,235,116,16-11-2022,10,52.19
727,235,169,08-07-2023,69,58.81
728,253,137,25-08-2022,33,33.08
729,210,131,17-05-2022,78,21.58
730,230,115,23-12-2022,86,27.85
731,259,116,02-12-2021,78,46.31
732,210,145,27-12-2021,10,57.47
