cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
77,284,134,28-03-2023,51,16.56
78,248,169,19-09-2022,61,21.14
79,244,108,06-01-2023,55,28.39
80,223,109,26-06-2022,12,31.79
81,286,110,27-06-2022,75,17.96
82,250,103,07-05-2022,15,47.67
83,282,181,02-12-2022,1,23.12
84,250,134,03-02-2022,75,35.52
85,293,162,01-01-2022,24,19.61
86,232,154,27-01-2023,65,46.84
87,207,113,13-12-2022,86,31.05
88,243,180,04-02-2022,69,15.53
89,201,170,28-01-2023,24,56.32
90,205,151,25-11-2022,22,56.37
91,254,132,08-05-2022,12,48.16
92,233,122,11-04-2022,51,55.01
93,299,157,26-06-2023,71,41.41
94,287,178,22-08-2022,79,39.86
95,238,118,13-06-2022,1,47.62
96,289,189,26-03-2023,58,33.01
97,245,185,12-04-2022,52,42.94
98,281,188,25-04-2023,87,48.35
99,269,129,23-06-2022,90,35.05
100,257,195,28-04-2023,73,27.44
101,219,145,15-03-2022,30,24.11
102,287,151,17-09-2022,47,29.25
103,265,114,20-07-2022,92,35.01
104,221,122,27-06-2023,86,58.48
105,283,151,24-12-2022,33,51.45
106,296,119,24-05-2023,92,41.48
107,233,143,05-04-2023,7,52.87
108,206,129,21-12-2021,68,18.37
109,270,167,29-06-2022,22,32.28
110,278,107,09-04-2023,2,36.42
111,252,181,02-12-2022,71,53.61
112,278,195,14-06-2022,95,33.51
113,295,118,28-03-2023,31,23.66
114,222,130,15-03-2023,64,39.19
115,206,199,01-05-2023,9,44.66
116,264,108,10-01-2023,12,21.09
117,241,174,20-11-2022,42,18.28
118,286,182,03-05-2023,99,23.08
119,224,102,24-11-2022,75,49.3
120,250,189,21-12-2021,11,49.81
121,271,101,13-01-2023,5,21.92
122,224,191,25-01-2022,15,41.1
123,291,131,25-10-2022,77,49.21
124,218,137,19-01-2023,28,42.98
125,201,176,22-04-2022,58,18.79
126,219,157,06-08-2022,57,20.49
127,218,113,18-07-2022,2,32.92
128,213,201,12-09-2022,15,23.97
129,267,191,28-01-2022,67,43.39
130,236,180,01-06-2022,22,22.92
131,221,187,24-03-2023,58,24.12
132,261,143,17-08-2022,71,34.44
133,247,162,27-11-2022,92,55.21
134,291,146,19-07-2022,48,51.29
135,281,105,02-10-2022,65,32.79
136,278,195,12-03-2022,80,29.62
137,209,159,12-05-2023,12,42.5
138,276,113,06-07-2022,23,40.91
139,285,110,13-09-2022,94,39.38
140,208,141,24-07-2023,39,33.65
141,221,167,27-03-2023,27,33.51
142,254,172,27-04-2023,71,50.98
143,240,113,19-01-2022,88,43.57
144,297,184,17-06-2022,0,43.64
145,242,150,20-06-2022,88,48.04
146,205,185,17-08-2022,65,33.73
147,268,124,01-06-2022,49,16.21
148,241,200,14-05-2022,34,46.81
149,280,123,04-02-2023,27,30.34
150,244,124,28-07-2023,9,33.61
151,206,180,20-03-2023,48,20.74
152,210,147,25-12-2022,92,54.35
153,216,139,28-01-2023,28,26.52
154,244,163,14-10-2022,10,33.75
155,213,157,01-04-2022,61,26.87
156,209,130,05-05-2023,94,32.24
157,213,198,17-07-2023,45,56.73
158,284,161,30-07-2022,78,52.67
159,242,116,07-04-2022,66,17.96
160,222,191,25-06-2023,57,42.28
161,252,129,16-08-2022,86,52.62
162,222,180,16-12-2022,39,53.62
163,235,178,30-09-2022,51,23.28
164,247,156,10-04-2022,62,41.85
165,205,200,13-05-2023,43,43.19
166,207,177,04-04-2022,5,41.75
167,232,121,28-03-2022,22,45.01
168,275,196,13-07-2022,93,47.13
169,215,123,28-01-2022,21,55.59
170,233,182,14-08-2022,53,35.67
171,266,183,14-01-2023,12,34.1
172,271,103,17-08-2022,0,41.46
173,242,145,22-12-2022,99,41.03
174,202,175,04-01-2023,94,19.75
175,284,112,23-10-2022,15,38.34
176,202,161,13-10-2022,93,24.56
177,213,122,07-07-2022,26,26.08
178,269,135,27-02-2022,21,29.0
179,238,176,26-01-2022,0,58.25
180,259,201,20-12-2022,7,23.43
181,213,106,24-01-2023,90,46.33
182,219,113,23-10-2022,21,41.29
183,256,143,29-07-2023,88,23.87
184,284,131,17-07-2022,97,27.87
185,272,117,03-03-2022,54,59.55
186,242,142,28-03-2023,29,17.02
187,294,196,12-04-2022,44,54.88
188,279,133,26-01-2023,3,33.01
189,251,138,21-04-2022,79,42.67
190,251,192,31-12-2021,88,44.95
191,245,199,11-08-2022,16,26.1
192,253,133,02-03-2022,7,37.49
193,218,108,19-04-2022,42,32.18
194,207,147,05-04-2022,27,50.52
195,240,163,10-03-2023,52,17.08
196,221,141,16-03-2022,90,37.77
197,246,160,11-05-2023,86,47.54
198,281,148,22-03-2023,42,58.6
199,294,119,01-03-2023,78,43.06
200,258,158,18-01-2023,87,22.04
201,216,196,24-10-2022,85,53.1
202,237,195,23-06-2022,37,44.91
203,291,201,10-04-2023,54,53.9
204,293,140,04-07-2022,41,47.6
205,282,190,12-04-2022,88,21.94
206,258,136,23-02-2022,26,42.82
207,244,153,04-11-2022,51,50.27
208,284,103,02-01-2022,17,42.65
209,297,185,15-08-2022,2,28.43
210,273,143,14-07-2022,11,52.54
211,256,180,18-07-2023,20,31.78
212,281,196,19-08-2022,72,30.82
213,253,193,05-01-2023,67,18.76
214,224,153,17-09-2022,63,22.01
215,267,182,12-06-2022,39,34.81
216,220,165,27-04-2023,8,19.44
217,253,102,22-03-2023,39,45.99
218,259,130,22-04-2022,87,32.94
219,274,199,14-08-2022,93,40.29
220,238,130,28-02-2022,12,23.86
221,286,159,16-04-2022,84,55.14
222,291,194,17-04-2023,1,58.57
223,298,174,12-12-2021,44,29.6
224,284,157,03-01-2022,73,27.63
225,242,101,16-03-2023,17,43.71
226,218,141,13-12-2022,58,31.67
227,280,196,19-06-2022,64,54.4
228,296,179,03-12-2021,92,36.72
229,218,185,12-01-2023,19,49.39
230,274,151,02-08-2022,9,23.32
231,228,165,28-12-2021,10,51.54
232,280,136,23-07-2023,79,28.12
233,210,186,20-08-2022,1,51.41
234,239,201,22-12-2021,28,24.28
235,282,140,01-04-2023,42,41.21
236,294,160,16-03-2022,20,41.34
237,231,153,06-07-2023,91,31.29
238,234,144,20-04-2023,48,59.29
239,282,149,26-08-2022,62,22.71
240,280,157,08-04-2022,64,42.72
241,276,132,19-10-2022,10,20.68
242,268,187,04-11-2022,39,59.58
243,296,144,27-06-2022,49,55.71
244,230,185,07-03-2023,16,51.55
245,208,120,14-01-2022,13,17.93
246,240,149,06-11-2022,29,58.13
247,273,108,08-07-2022,85,57.15
248,217,164,31-01-2023,66,46.0
249,286,149,03-03-2022,11,30.25
250,259,190,26-05-2023,59,50.46
251,216,186,21-07-2022,64,34.97
252,206,169,11-07-2022,70,45.3
253,277,114,19-10-2022,3,55.98
254,263,160,06-11-2022,47,53.41
255,265,161,22-01-2023,39,18.53
256,258,147,13-09-2022,91,49.01
257,250,148,31-07-2022,48,27.77
258,214,180,31-03-2022,26,56.6
259,216,103,16-04-2022,38,30.96
260,264,122,27-07-2023,12,40.25
261,232,172,21-05-2022,83,44.18
262,297,167,08-12-2021,12,44.23
263,247,138,27-05-2022,82,48.92
264,280,108,29-03-2022,97,20.28
265,219,171,20-02-2022,86,56.76
266,242,104,24-08-2022,43,59.51
267,265,176,16-02-2022,76,15.64
268,289,101,12-02-2022,89,29.54
269,270,145,02-03-2023,56,43.14
270,233,118,28-05-2023,13,21.15
271,205,185,14-02-2023,27,24.57
272,226,159,31-12-2021,34,44.83
273,280,166,11-09-2022,23,22.54
274,281,128,01-12-2021,74,54.91
275,287,153,05-12-2022,39,28.09
276,256,196,04-04-2022,62,38.21
277,258,101,02-08-2022,53,40.41
278,218,200,18-05-2022,40,30.15
279,249,110,08-10-2022,9,45.42
280,239,179,07-12-2021,37,18.52
281,291,122,01-05-2023,46,23.55
282,281,165,12-07-2022,7,15.02
283,286,139,03-12-2022,31,46.68
284,225,173,26-04-2023,34,17.9
285,258,113,20-03-2022,48,27.66
286,249,145,22-06-2022,0,43.1
287,288,122,10-05-2023,49,59.06
288,287,164,05-02-2022,0,29.51
289,293,102,14-04-2022,16,16.93
290,209,102,03-02-2022,25,48.22
291,279,174,02-07-2023,29,44.54
292,297,142,23-08-2022,74,34.08
293,235,159,23-02-2022,60,55.5
294,234,144,30-04-2022,91,16.68
295,253,156,31-05-2023,38,50.63
296,281,176,22-05-2022,85,34.01
297,236,157,07-09-2022,77,33.49
298,276,135,31-01-2022,37,22.36
299,274,103,22-07-2023,68,52.07
300,230,149,04-02-2022,67,51.8
301,250,194,01-11-2022,12,55.39
302,271,167,10-05-2022,14,24.31
303,283,118,07-01-2023,40,24.04
304,208,123,25-12-2021,96,51.58
305,287,200,09-03-2023,31,46.64
306,269,110,08-04-2022,83,29.01
307,278,190,03-02-2022,93,59.23
308,284,183,30-06-2023,45,23.94
309,248,185,22-04-2022,44,16.78
310,290,161,15-03-2023,17,54.56
311,264,155,21-03-2022,88,20.33
312,243,109,13-08-2022,7,33.31
313,253,172,15-12-2022,55,35.23
314,274,162,12-12-2021,14,26.05
315,276,134,04-10-2022,76,58.35
316,291,133,14-10-2022,10,51.56
317,298,145,11-07-2023,21,44.83
318,210,147,30-04-2023,19,34.74
319,272,184,05-02-2022,33,54.75
320,282,170,03-01-2022,21,50.91
321,236,201,16-09-2022,80,43.97
322,219,155,03-12-2021,55,51.56
323,233,113,03-08-2022,52,32.96
324,257,116,14-01-2022,73,39.59
325,241,201,25-05-2023,41,31.17
326,256,135,27-07-2022,75,32.88
327,208,115,13-04-2023,81,16.07
328,264,200,27-03-2023,78,55.83
329,273,156,22-02-2022,49,39.93
330,232,140,21-07-2022,95,35.58
331,236,118,06-01-2023,10,24.65
332,243,151,18-06-2022,76,41.54
333,235,140,27-05-2023,64,26.84
334,206,144,21-08-2022,56,54.12
335,256,148,25-11-2022,71,39.12
336,247,115,30-03-2023,79,34.75
337,230,181,01-04-2022,49,53.75
338,244,157,13-12-2022,23,49.4
339,264,131,23-03-2023,85,54.69
340,242,107,28-05-2023,2,46.57
341,212,106,20-07-2023,54,21.34
342,293,113,21-01-2023,7,49.73
343,244,172,03-05-2023,1,58.5
344,299,108,08-01-2023,99,41.19
345,225,175,11-03-2022,80,49.22
346,279,169,18-04-2023,2,24.76
347,265,174,26-04-2022,9,51.47
348,237,161,07-04-2022,10,55.3
349,267,134,03-09-2022,95,19.14
350,289,166,15-04-2022,91,42.39
351,269,135,29-01-2022,79,58.12
352,288,163,12-05-2023,50,33.0
353,217,143,18-12-2022,50,17.86
354,274,152,27-08-2022,97,46.45
355,259,179,13-04-2023,16,30.54
356,206,126,29-12-2022,100,35.49
357,275,116,25-01-2022,60,20.21
358,250,160,20-08-2022,12,57.37
359,223,146,27-07-2022,96,59.96
360,219,190,08-05-2023,96,26.41
361,214,175,12-05-2022,28,55.38
362,283,178,14-01-2022,29,24.88
363,215,136,23-09-2022,95,56.62
364,281,109,07-05-2023,34,26.22
365,292,185,17-08-2022,96,58.55
366,254,174,17-11-2022,14,25.92
367,212,102,25-11-2022,34,23.42
368,239,110,16-01-2023,80,23.89
369,218,128,26-06-2022,65,42.05
370,227,191,20-07-2023,95,40.52
371,294,160,05-03-2022,45,17.41
372,239,123,19-01-2023,35,44.14
373,268,137,26-04-2022,31,38.4
374,289,155,08-03-2022,15,42.89
375,290,197,07-12-2022,57,50.01
376,295,160,08-06-2023,13,43.88
377,220,157,26-03-2023,39,48.97
378,274,161,28-02-2023,88,45.79
379,297,139,07-10-2022,25,44.23
380,224,102,18-04-2022,46,41.87
381,293,103,10-06-2022,73,46.27
382,202,156,11-01-2023,83,58.63
383,213,123,05-08-2022,21,42.81
384,235,181,23-03-2023,50,58.86
385,211,138,11-05-2022,39,20.59
386,260,130,16-12-2022,8,47.92
387,215,117,06-03-2023,69,22.46
388,260,175,11-03-2023,28,24.77
389,298,138,24-10-2022,14,52.88
390,250,181,13-12-2021,77,38.27
391,213,126,06-04-2022,1,59.49
392,221,127,10-04-2022,47,40.62
393,252,176,18-02-2022,64,25.97
394,270,131,21-06-2022,41,54.32
395,214,116,16-10-2022,6,18.7
396,233,155,20-01-2022,89,42.95
397,232,161,28-05-2023,0,51.76
398,212,160,30-06-2023,20,47.94
399,234,197,15-11-2022,81,56.0
400,295,144,10-05-2023,97,36.0
401,272,108,13-03-2023,63,32.43
402,293,180,19-05-2023,39,40.59
403,214,113,01-02-2022,89,45.74
404,271,201,21-10-2022,22,42.4
405,293,166,17-05-2022,90,47.41
406,211,187,01-03-2022,90,21.46
407,229,103,18-07-2023,54,21.84
408,271,140,03-03-2023,8,26.56
409,258,110,04-06-2022,22,28.47
410,211,199,03-10-2022,4,36.48
411,291,165,26-06-2022,56,21.4
412,280,141,15-05-2022,73,33.24
413,268,158,24-09-2022,34,49.36
414,220,102,16-04-2023,53,33.44
415,249,184,12-08-2022,60,44.57
416,285,174,14-09-2022,37,44.07
417,285,142,06-07-2023,87,44.6
418,201,197,13-05-2023,34,34.07
419,293,157,12-12-2021,4,46.54
420,240,158,09-01-2023,97,41.68
421,252,138,19-03-2022,70,22.02
422,211,185,14-06-2022,31,16.8
423,247,135,14-05-2023,46,41.59
424,222,172,08-01-2023,47,58.32
425,211,105,18-08-2022,66,23.38
426,204,125,05-12-2022,82,57.81
427,287,178,30-05-2023,100,21.49
428,272,136,13-08-2022,73,24.61
429,292,192,12-02-2023,92,54.51
430,229,196,01-05-2022,45,46.35
431,295,132,10-12-2021,74,27.73
432,273,166,24-01-2022,3,36.95
433,245,173,21-05-2023,7,53.97
434,257,179,10-01-2022,60,22.26
435,204,123,03-09-2022,91,43.85
436,236,170,18-09-2022,34,24.57
437,210,171,13-10-2022,30,18.2
438,253,122,20-06-2022,38,57.92
439,271,108,28-06-2022,96,31.92
440,283,159,25-02-2023,37,42.88
441,260,129,27-02-2022,30,30.26
442,235,107,09-02-2022,68,17.08
443,228,161,15-01-2022,5,30.63
444,221,112,08-12-2022,44,41.83
445,233,195,12-06-2022,42,16.93
446,274,198,30-05-2023,82,35.12
447,283,162,26-08-2022,73,33.11
448,219,175,08-06-2023,49,55.76
449,206,109,31-12-2022,16,20.21
450,287,197,13-07-2023,91,51.21
451,265,182,16-01-2022,30,21.91
452,284,142,04-11-2022,78,42.51
453,249,151,24-04-2022,11,56.37
454,249,170,24-07-2023,49,46.89
455,278,115,04-08-2022,34,51.68
456,211,187,08-05-2023,4,42.01
457,236,160,31-03-2023,85,41.44
458,300,143,27-11-2022,94,33.67
459,245,154,04-05-2023,17,50.69
460,273,116,26-02-2023,45,17.07
461,224,146,26-11-2022,90,31.5
462,261,180,31-12-2022,69,15.08
463,259,107,24-04-2022,21,23.45
464,278,195,03-03-2022,46,27.17
465,245,179,02-12-2022,64,25.59
466,281,193,07-05-2022,46,37.6
467,258,175,18-05-2022,0,19.37
468,295,149,14-01-2022,49,27.4
469,276,198,20-04-2023,13,45.99
470,215,143,04-02-2023,11,55.23
471,243,162,05-11-2022,93,26.42
472,285,149,26-06-2023,16,23.77
473,274,186,14-10-2022,76,38.57
474,215,161,03-04-2023,85,48.93
475,211,126,01-10-2022,98,48.09
476,210,124,21-12-2022,59,42.05
477,238,105,07-02-2022,65,23.78
478,206,159,04-07-2023,83,44.53
479,255,173,24-05-2022,64,36.27
480,276,110,24-12-2021,12,44.66
481,254,157,13-02-2023,70,54.86
482,215,156,26-07-2022,28,53.77
483,246,139,11-02-2023,52,57.41
484,289,134,29-05-2022,83,25.83
485,208,163,14-06-2022,46,20.32
486,247,184,04-12-2022,71,31.12
487,215,105,02-01-2022,53,52.43
488,262,121,24-07-2022,62,29.18
489,263,128,27-02-2022,90,26.73
490,275,148,27-06-2023,57,26.28
491,215,193,21-03-2023,36,20.07
492,233,108,17-12-2022,65,33.65
493,214,194,18-01-2022,16,25.59
494,247,140,30-06-2022,47,18.84
495,260,108,21-04-2022,98,48.81
496,299,102,28-06-2023,29,21.28
497,260,157,30-05-2022,17,27.07
498,269,143,07-07-2023,47,28.16
499,232,130,15-05-2022,4,53.54
500,226,180,03-12-2021,12,35.13
501,247,196,16-03-2022,64,38.78
502,248,140,23-06-2023,62,34.91
503,201,107,22-07-2023,0,56.55
504,214,156,03-03-2022,4,21.02
505,269,159,27-11-2022,25,38.15
506,246,160,31-08-2022,15,50.0
507,287,154,28-02-2023,20,16.36
508,299,116,12-06-2022,74,15.12
509,276,141,29-12-2021,68,32.33
510,278,192,03-12-2021,82,37.38
511,287,194,24-05-2022,47,42.44
512,250,198,01-03-2023,67,16.64
513,254,146,25-01-2023,90,34.76
514,281,193,08-06-2022,49,18.56
515,293,198,22-03-2022,3,47.03
516,212,153,07-03-2023,53,21.08
517,277,174,27-07-2022,23,33.24
518,296,165,30-10-2022,8,25.65
519,220,198,22-07-2022,11,39.69
520,287,148,16-06-2023,81,30.91
521,282,176,11-12-2021,47,42.89
522,287,140,21-05-2023,90,53.97
523,252,154,22-05-2022,85,44.4
524,268,147,10-05-2023,73,34.29
525,222,139,08-05-2022,89,31.41
526,222,190,25-10-2022,64,59.87
527,214,122,08-07-2023,77,42.51
528,222,148,30-05-2023,98,57.03
529,248,150,26-10-2022,25,53.54
530,293,132,09-03-2022,26,56.71
531,286,121,21-12-2021,75,29.22
532,236,135,29-11-2022,98,23.71
533,231,199,14-01-2022,25,40.19
534,296,117,17-06-2022,17,26.16
535,274,177,08-04-2022,81,17.42
536,289,174,11-01-2022,46,31.29
537,209,189,13-11-2022,18,27.69
538,281,120,30-06-2023,60,50.98
539,275,116,07-02-2023,32,24.97
540,278,195,20-02-2022,73,43.78
541,267,132,10-02-2022,30,47.04
542,213,121,22-01-2022,22,55.42
543,259,139,16-04-2022,16,31.8
544,258,182,18-06-2023,22,55.87
545,298,177,14-05-2023,75,27.89
546,266,119,07-06-2023,50,49.13
547,271,121,27-02-2023,13,57.22
548,251,158,25-06-2023,26,59.82
549,238,121,09-02-2022,23,28.34
550,269,136,10-02-2022,71,23.87
551,244,143,17-09-2022,85,26.58
552,241,191,21-07-2023,69,52.34
553,287,125,29-10-2022,95,39.2
554,224,150,28-10-2022,66,33.38
555,278,158,22-05-2023,65,31.87
556,289,161,23-05-2022,56,36.44
557,201,155,17-11-2022,7,19.68
558,257,187,26-03-2022,53,43.82
559,231,104,10-12-2022,36,48.16
560,266,102,22-07-2023,99,23.25
561,253,133,23-05-2022,98,27.65
562,278,160,30-05-2023,3,19.24
563,258,196,09-05-2023,94,35.68
564,283,172,01-06-2023,59,31.03
565,250,161,10-02-2023,27,42.14
566,214,162,19-10-2022,5,53.9
567,273,165,26-05-2022,61,23.14
568,206,178,23-03-2023,22,28.14
569,233,106,07-02-2022,67,50.16
570,263,140,25-08-2022,39,27.51
571,267,126,20-11-2022,56,35.58
572,278,107,02-08-2022,95,19.58
573,259,171,06-06-2022,75,19.66
574,207,197,12-02-2023,42,36.19
575,227,170,18-01-2023,30,26.65
576,288,159,26-04-2022,30,49.79
577,276,116,15-06-2022,95,36.65
578,246,190,11-03-2022,36,56.54
579,203,130,15-04-2023,15,44.47
580,287,120,25-05-2023,41,44.25
581,265,191,24-05-2022,2,35.68
582,243,144,26-03-2023,46,50.87
583,246,156,22-06-2023,51,57.46
584,250,145,06-11-2022,41,40.8
585,231,173,27-06-2023,88,39.19
586,244,135,02-06-2023,21,28.05
587,219,103,13-12-2022,51,35.06
588,242,153,30-06-2023,38,52.91
589,297,136,04-01-2023,42,44.88
590,248,164,24-09-2022,94,39.24
591,244,151,13-05-2023,62,43.49
592,223,152,21-05-2023,95,34.48
593,259,131,21-05-2022,76,28.87
594,245,171,01-05-2023,28,48.03
595,254,166,18-02-2023,77,22.87
596,255,144,16-12-2021,4,17.5
597,219,197,19-03-2022,8,54.55
598,269,191,17-04-2022,85,48.09
599,212,106,16-06-2023,74,20.94
600,234,199,04-10-2022,96,16.05
601,228,163,07-09-2022,95,35.67
602,237,200,07-01-2022,60,45.58
603,256,155,12-08-2022,22,49.69
604,208,101,02-04-2023,0,43.63
605,227,108,16-07-2022,1,46.44
606,210,132,22-01-2023,93,47.42
607,245,189,29-12-2022,15,32.74
608,213,122,16-03-2023,61,57.87
609,295,153,16-12-2022,4,33.46
610,225,147,23-08-2022,19,56.21
611,214,145,26-01-2022,59,48.77
612,257,146,01-02-2023,16,55.79
613,266,193,14-05-2023,56,41.1
614,276,118,04-06-2022,22,45.86
615,215,159,24-01-2023,52,18.06
616,282,128,08-03-2023,57,56.28
617,231,177,14-05-2022,17,20.38
618,214,176,20-05-2023,56,52.61
619,280,197,30-11-2022,40,39.63
620,213,145,03-06-2022,17,27.54
621,231,163,09-01-2023,74,35.59
622,264,136,23-05-2022,24,37.85
623,231,105,19-12-2021,21,46.6
624,253,150,31-01-2022,49,16.99
625,272,186,07-02-2022,38,30.8
626,217,161,25-02-2023,40,17.54
627,204,167,05-06-2023,21,28.37
628,248,174,15-01-2022,61,39.58
629,245,179,12-04-2023,16,21.3
630,255,116,19-06-2023,70,54.23
631,254,177,22-01-2023,58,15.83
632,228,193,28-11-2022,64,38.52
633,283,109,30-04-2023,81,40.27
634,289,185,19-04-2023,67,28.46
635,271,165,28-12-2022,13,16.82
636,288,159,12-05-2022,54,38.0
637,259,182,21-02-2023,0,55.02
638,278,156,28-08-2022,45,57.95
639,279,147,12-12-2022,65,15.24
640,223,182,20-12-2021,99,51.06
641,269,169,29-08-2022,67,47.69
642,208,178,20-10-2022,30,15.79
643,216,148,13-12-2021,72,34.87
644,206,156,16-12-2022,92,15.39
645,290,187,14-06-2023,24,36.42
646,234,153,29-06-2022,92,55.86
647,270,142,09-12-2021,26,59.96
648,282,198,15-03-2023,61,27.67
649,209,148,12-08-2022,26,44.2
650,283,137,29-03-2022,72,21.52
651,289,165,14-05-2023,34,19.39
652,225,155,31-10-2022,67,47.6
653,243,116,27-06-2022,65,42.13
654,281,193,30-10-2022,99,16.66
655,231,188,16-05-2022,99,32.49
656,292,180,15-09-2022,18,59.19
657,225,122,07-02-2022,67,20.36
658,253,190,04-02-2023,54,31.98
659,218,115,16-07-2023,60,29.94
660,218,103,13-11-2022,73,49.58
661,219,166,22-08-2022,41,42.66
662,242,151,21-09-2022,16,33.1
663,221,179,27-03-2023,60,54.81
664,250,124,28-06-2023,71,47.34
665,263,125,19-04-2023,95,31.63
666,263,156,29-04-2023,14,31.56
667,255,128,19-03-2023,32,58.54
668,245,192,18-12-2021,95,36.36
669,216,186,25-04-2022,27,41.17
670,221,164,27-05-2023,88,19.02
671,234,144,07-09-2022,47,17.85
672,260,119,20-09-2022,76,56.72
673,228,156,23-05-2022,21,19.93
674,220,190,25-06-2023,97,37.95
675,289,171,08-04-2023,2,19.99
676,226,128,02-08-2022,77,32.3
677,243,171,15-03-2022,29,17.5
678,214,135,20-10-2022,82,30.78
679,288,109,04-08-2022,69,54.52
680,266,188,29-09-2022,34,19.59
681,219,186,19-02-2022,0,27.64
682,262,150,25-01-2022,27,56.45
683,282,168,07-05-2022,65,18.71
684,287,125,20-09-2022,17,55.57
685,247,110,19-12-2022,64,54.35
686,239,189,07-09-2022,26,54.89
687,300,140,07-07-2022,16,15.89
688,214,157,05-07-2023,95,24.72
689,271,112,20-06-2023,74,18.18
690,218,132,07-01-2023,49,34.96
691,269,148,27-01-2023,19,44.4
692,231,140,30-07-2023,81,41.77
693,252,143,19-07-2022,16,47.88
694,205,117,29-01-2023,50,33.09
695,243,176,01-01-2023,50,37.93
696,208,196,04-07-2022,55,23.61
697,252,193,24-12-2022,7,26.29
698,225,157,14-07-2023,2,22.73
699,294,114,20-01-2023,33,41.1
700,271,186,06-12-2021,5,34.63
701,251,113,03-04-2022,98,40.25
702,261,198,21-05-2023,92,43.38
703,269,151,04-07-2023,29,59.1
704,281,161,11-07-2023,77,57.82
705,247,190,14-02-2023,65,56.57
706,261,189,15-04-2023,85,44.94
707,260,103,26-03-2022,17,52.59
708,218,143,17-07-2023,96,20.35
709,218,179,25-12-2022,14,31.51
710,262,131,15-03-2023,85,35.82
711,239,116,18-07-2023,4,17.33
712,284,175,16-03-2022,32,32.31
713,264,151,22-01-2022,56,51.88
714,287,171,16-12-2021,85,55.3
715,204,113,09-04-2023,40,45.91
716,231,192,04-02-2023,46,22.53
717,228,192,17-07-2022,42,22.31
718,201,146,13-06-2022,3,22.06
719,239,153,18-06-2023,85,25.57
720,221,171,31-01-2022,19,45.28
721,299,115,17-04-2023,34,23.48
722,258,189,31-05-2022,19,43.03
723,263,150,26-02-2023,35,39.07
724,277,134,29-06-2023,7,41.98
725,260,106,14-09-2022,32,31.84
726,289,110,30-03-2022,100,44.08
727,281,153,26-09-2022,90,48.81
728,288,126,11-05-2023,57,36.17
729,210,201,04-10-2022,53,36.57
730,240,165,01-07-2023,29,59.21
731,251,123,26-05-2023,71,53.83
732,295,104,07-12-2021,73,16.18
