cod_venda,cod_cliente,cod_produto,data_venda,qtd_vendida,valor_imposto
97,258,174,28-03-2022,63,31.65
98,255,106,15-05-2022,36,24.41
99,298,111,23-03-2022,79,39.7
100,211,133,02-12-2022,38,24.19
101,235,148,13-05-2023,7,33.57
102,201,158,13-10-2022,27,26.82
103,261,181,29-03-2023,80,53.02
104,297,183,04-04-2023,47,48.96
105,217,188,28-05-2023,26,22.25
106,205,195,22-03-2022,57,54.3
107,231,150,07-07-2023,98,23.62
108,269,126,16-02-2022,38,41.65
109,267,163,12-11-2022,95,34.54
110,273,143,14-06-2023,57,36.11
111,293,162,20-12-2021,2,21.55
112,203,194,02-12-2021,32,46.14
113,295,121,14-07-2023,17,29.76
114,202,183,25-02-2022,20,41.03
115,232,141,02-02-2022,19,40.1
116,290,194,27-05-2022,29,37.9
117,285,102,03-01-2023,12,45.99
118,275,147,07-07-2023,42,56.86
119,213,155,21-09-2022,64,57.19
120,271,116,16-12-2021,59,32.38
121,211,114,08-02-2022,27,51.0
122,264,197,12-07-2022,82,45.67
123,238,147,06-03-2023,64,37.84
124,279,154,17-07-2023,33,16.06
125,203,141,19-11-2022,90,54.23
126,290,201,29-01-2023,82,56.76
127,215,157,28-03-2022,29,32.94
128,227,189,18-05-2022,91,17.3
129,208,118,11-02-2023,33,56.58
130,299,201,15-09-2022,9,52.95
131,208,121,30-09-2022,65,48.52
132,244,104,25-03-2022,7,45.06
133,253,179,21-10-2022,8,28.7
134,234,192,20-04-2022,3,30.42
135,292,154,10-05-2023,93,33.39
136,272,125,11-10-2022,78,41.51
137,259,199,26-05-2023,16,18.55
138,269,136,08-03-2023,99,54.17
139,225,127,24-05-2022,27,52.08
140,239,165,23-02-2023,100,32.02
141,276,149,01-07-2022,99,40.34
142,213,129,18-06-2022,9,39.58
143,283,173,30-04-2022,51,23.96
144,230,139,13-02-2023,60,28.01
145,244,189,23-08-2022,91,27.56
146,282,112,31-07-2022,25,54.48
147,264,124,11-02-2023,6,53.48
148,226,140,01-08-2022,82,40.48
149,213,165,27-01-2023,83,24.7
150,279,119,06-01-2023,50,42.23
151,276,190,14-12-2021,49,21.38
152,203,124,03-05-2022,47,34.45
153,292,103,27-02-2023,93,26.09
154,264,183,02-03-2023,98,34.0
155,295,168,06-02-2023,27,40.63
156,288,158,17-03-2022,29,28.93
157,219,130,17-02-2022,16,57.48
158,241,195,12-07-2022,100,17.69
159,213,151,25-08-2022,16,43.88
160,210,190,18-12-2021,71,45.1
161,250,112,13-05-2022,98,55.44
162,298,168,19-08-2022,51,56.56
163,208,191,31-03-2023,67,36.66
164,275,141,09-01-2023,4,42.65
165,294,136,03-11-2022,22,25.42
166,235,113,04-12-2022,88,27.57
167,204,127,06-06-2023,95,51.14
168,281,197,26-01-2023,19,39.86
169,261,171,23-10-2022,72,47.94
170,280,161,13-08-2022,87,59.97
171,227,165,21-04-2022,82,43.65
172,276,164,12-02-2022,41,34.19
173,246,160,20-05-2022,17,46.31
174,241,142,14-02-2023,25,17.48
175,227,174,17-01-2022,33,33.51
176,205,185,05-09-2022,73,45.89
177,267,155,23-10-2022,3,38.46
178,219,106,13-10-2022,53,20.88
179,256,144,22-12-2021,47,24.24
180,214,117,16-12-2022,44,44.26
181,202,124,24-03-2022,100,18.67
182,232,174,06-03-2023,14,50.03
183,203,168,07-05-2023,92,48.51
184,232,191,09-06-2022,36,38.37
185,210,175,07-06-2023,83,28.78
186,252,158,30-04-2022,16,57.37
187,216,198,19-06-2023,21,26.31
188,257,112,16-07-2023,17,48.45
189,289,115,26-06-2023,69,38.76
190,233,154,26-03-2022,84,23.27
191,224,155,03-11-2022,34,20.69
192,231,174,06-01-2022,37,33.24
193,222,141,21-04-2023,90,24.05
194,240,197,04-10-2022,73,15.71
195,263,188,17-12-2021,26,32.54
196,211,112,14-12-2021,61,47.86
197,231,137,30-05-2022,30,21.35
198,287,101,07-03-2023,15,48.23
199,268,182,25-01-2022,40,49.83
200,230,122,22-12-2022,27,35.44
201,271,108,27-03-2023,98,29.63
202,298,150,05-12-2021,100,49.53
203,278,146,03-04-2023,93,57.39
204,233,180,25-01-2023,26,18.54
205,233,183,20-02-2022,50,18.51
206,264,144,13-06-2023,89,47.4
207,295,123,15-09-2022,6,31.64
208,232,127,03-01-2022,17,42.69
209,221,163,28-07-2022,55,40.67
210,261,150,12-12-2021,69,31.78
211,240,146,12-03-2023,94,29.71
212,287,193,12-01-2023,35,43.25
213,300,107,05-02-2022,36,59.8
214,230,172,22-01-2022,69,42.63
215,291,121,06-04-2022,3,19.26
216,293,143,23-06-2022,14,16.76
217,267,163,06-03-2022,59,38.45
218,232,128,19-11-2022,82,15.74
219,209,102,11-07-2022,1,50.17
220,241,105,02-05-2022,63,50.64
221,255,188,25-11-2022,74,41.96
222,220,147,04-02-2022,58,54.21
223,224,138,24-01-2023,11,47.04
224,293,182,10-12-2021,15,24.26
225,297,183,29-12-2022,65,35.17
226,278,126,23-01-2023,97,36.37
227,212,115,23-03-2023,8,58.59
228,232,199,07-03-2022,38,25.65
229,201,175,23-10-2022,4,51.22
230,204,159,02-03-2022,75,42.56
231,233,150,17-05-2023,41,15.6
232,270,175,13-05-2022,95,24.52
233,205,200,08-03-2022,12,47.42
234,249,108,10-08-2022,75,46.76
235,300,176,04-01-2023,61,36.18
236,264,164,30-11-2022,30,43.65
237,233,162,07-03-2023,38,33.26
238,240,164,01-08-2022,7,39.52
239,203,140,16-08-2022,56,53.98
240,268,201,12-12-2021,67,37.91
241,260,121,01-07-2022,62,26.99
242,252,131,03-06-2023,85,41.37
243,289,178,08-09-2022,99,42.15
244,244,114,06-08-2022,10,15.35
245,236,170,25-06-2022,23,31.68
246,235,156,15-01-2022,92,25.66
247,255,186,02-12-2021,44,49.26
248,230,190,29-07-2022,66,17.36
249,251,196,31-07-2022,87,43.97
250,225,199,04-02-2023,46,45.7
251,290,151,11-05-2022,93,53.85
252,257,146,24-08-2022,40,54.63
253,267,102,27-01-2022,54,37.67
254,276,141,11-04-2022,63,52.0
255,289,187,13-03-2023,89,48.3
256,246,119,31-12-2021,8,30.89
257,297,121,24-04-2023,21,26.53
258,280,133,15-11-2022,82,30.51
259,255,143,22-03-2022,36,47.01
260,210,163,22-01-2022,7,21.37
261,221,172,20-01-2022,36,42.39
262,217,157,30-12-2022,89,57.55
263,290,179,31-05-2022,65,40.09
264,281,183,19-07-2023,99,42.63
265,201,160,06-01-2022,32,45.48
266,293,111,12-03-2023,92,55.26
267,232,103,24-04-2022,90,41.83
268,243,116,19-03-2022,78,47.34
269,259,126,13-12-2021,45,18.67
270,201,165,21-11-2022,53,36.23
271,212,139,16-11-2022,93,54.82
272,280,141,14-04-2022,8,27.46
273,294,134,25-10-2022,37,42.33
274,238,160,06-02-2023,1,51.43
275,245,138,15-06-2022,17,57.03
276,273,112,20-06-2022,57,37.0
277,241,141,27-09-2022,12,19.54
278,252,171,07-09-2022,6,53.36
279,296,113,04-07-2022,47,54.01
280,206,197,12-11-2022,46,58.39
281,235,201,06-04-2023,27,42.7
282,252,110,07-07-2023,16,22.31
283,263,149,02-07-2022,24,40.39
284,265,192,02-01-2023,94,50.37
285,246,190,01-12-2021,69,56.03
286,289,118,05-12-2021,96,22.94
287,223,130,01-12-2022,40,56.61
288,286,109,29-06-2023,48,49.17
289,265,101,07-01-2022,0,36.97
290,297,150,11-12-2021,43,36.24
291,269,127,15-12-2021,72,50.73
292,298,173,02-08-2022,85,41.97
293,287,154,12-06-2022,95,21.8
294,207,152,24-05-2023,16,51.67
295,213,187,28-12-2022,43,55.89
296,216,171,12-09-2022,67,43.45
297,230,153,20-05-2022,83,53.72
298,252,159,25-06-2023,19,53.74
299,252,108,17-03-2022,24,36.06
300,263,104,03-06-2022,98,40.37
301,255,155,21-01-2023,86,25.62
302,208,145,09-03-2022,6,54.52
303,208,151,20-10-2022,45,19.21
304,246,177,14-06-2023,34,31.9
305,298,186,06-10-2022,66,56.08
306,247,101,03-06-2023,80,22.67
307,254,114,22-06-2023,33,43.36
308,298,144,22-10-2022,56,20.17
309,259,125,11-06-2022,1,50.72
310,259,184,06-12-2022,24,26.18
311,290,112,20-04-2022,92,52.85
312,248,150,31-07-2022,99,43.94
313,294,134,27-11-2022,50,23.79
314,272,116,17-05-2022,1,19.37
315,244,195,28-09-2022,87,23.11
316,246,118,15-02-2023,50,32.21
317,208,139,06-06-2023,44,38.76
318,271,113,01-06-2022,85,48.2
319,247,140,15-06-2022,74,27.12
320,278,190,12-11-2022,26,28.84
321,259,136,15-06-2023,62,21.14
322,290,172,23-06-2023,96,48.58
323,262,141,29-12-2021,84,40.67
324,277,158,01-04-2023,75,21.34
325,221,110,07-08-2022,12,34.83
326,242,149,20-08-2022,14,43.28
327,290,194,26-03-2022,72,57.92
328,213,131,13-03-2022,39,40.49
329,268,185,24-09-2022,1,29.37
330,296,111,21-12-2021,13,21.67
331,252,172,13-01-2023,71,15.91
332,244,115,03-02-2022,21,16.32
333,275,144,15-02-2022,48,54.96
334,255,109,06-11-2022,4,55.24
335,265,166,21-12-2022,72,35.23
336,254,106,19-11-2022,19,35.08
337,238,132,19-03-2022,20,54.46
338,241,170,05-07-2023,62,35.22
339,291,197,21-11-2022,82,23.33
340,238,197,02-03-2022,46,27.12
341,274,173,05-02-2023,45,16.8
342,240,158,25-12-2021,65,29.98
343,230,167,25-04-2022,69,57.5
344,248,186,08-07-2022,56,19.08
345,262,121,28-02-2023,17,24.53
346,261,142,24-12-2022,45,16.22
347,232,104,11-01-2023,54,49.68
348,278,108,04-07-2023,43,55.11
349,254,169,22-02-2023,10,53.34
350,254,111,24-06-2023,9,57.64
351,206,201,05-12-2022,81,35.82
352,288,132,22-06-2023,94,38.43
353,208,123,17-04-2022,26,42.71
354,210,113,25-05-2023,90,56.81
355,213,134,12-04-2023,72,37.61
356,201,175,08-10-2022,17,23.34
357,237,158,19-04-2022,8,32.74
358,284,197,15-03-2023,34,54.56
359,252,200,07-08-2022,14,35.04
360,217,200,24-09-2022,96,52.89
361,226,134,01-12-2022,14,36.72
362,238,177,07-07-2022,42,48.21
363,269,104,27-02-2022,35,46.14
364,248,180,15-12-2021,22,48.13
365,236,102,10-01-2022,42,28.52
366,230,117,17-05-2023,27,53.98
367,277,141,23-04-2023,36,35.37
368,218,175,13-12-2022,56,38.46
369,226,168,30-12-2021,61,18.8
370,241,113,23-10-2022,40,47.98
371,252,136,10-10-2022,39,25.04
372,273,159,28-10-2022,54,53.62
373,251,182,08-06-2023,48,36.43
374,207,164,11-05-2022,42,43.05
375,298,167,28-02-2023,12,27.57
376,207,186,24-12-2022,68,30.26
377,276,116,06-05-2023,53,55.16
378,254,189,05-11-2022,0,57.57
379,295,140,28-12-2021,11,42.59
380,207,173,04-06-2023,6,20.6
381,210,104,06-12-2022,8,36.87
382,259,135,03-03-2023,90,46.45
383,297,134,29-06-2022,66,29.79
384,292,195,12-06-2022,43,57.53
385,244,191,16-12-2022,41,33.17
386,245,199,02-04-2022,48,32.66
387,298,150,16-04-2023,97,34.23
388,271,122,08-01-2022,9,58.21
389,206,177,13-12-2022,86,49.07
390,220,200,24-04-2023,11,32.72
391,246,102,03-05-2023,28,28.44
392,271,103,16-04-2022,3,21.37
393,252,177,16-05-2023,87,44.03
394,259,121,12-07-2023,84,24.43
395,253,122,14-03-2023,78,53.66
396,289,137,21-07-2023,60,35.02
397,229,113,18-04-2023,24,16.78
398,202,196,07-05-2022,1,57.67
399,292,117,01-03-2022,55,45.14
400,242,196,21-07-2022,13,28.56
401,287,120,04-04-2022,98,41.87
402,208,118,23-03-2023,60,15.09
403,298,181,18-02-2022,12,24.58
404,214,160,05-12-2021,42,16.88
405,260,138,23-10-2022,45,38.05
406,282,129,02-04-2023,36,33.7
407,272,134,28-03-2022,19,22.0
408,247,120,17-11-2022,76,51.14
409,231,200,17-10-2022,70,31.43
410,251,186,29-01-2023,17,41.49
411,256,103,03-05-2023,70,57.24
412,247,103,10-02-2022,88,51.58
413,201,175,26-07-2022,20,35.54
414,296,132,15-04-2022,96,50.19
415,296,146,10-03-2022,14,58.17
416,276,103,12-04-2022,12,35.74
417,259,123,02-10-2022,32,24.31
418,224,166,23-03-2022,6,21.89
419,290,133,02-12-2021,14,16.71
420,256,148,06-04-2023,2,55.36
421,290,163,30-03-2023,99,58.26
422,268,157,19-06-2022,27,20.05
423,265,200,02-07-2022,6,57.58
424,280,179,11-05-2022,16,34.95
425,296,159,14-12-2021,33,27.29
426,285,149,14-02-2022,20,21.06
427,278,188,02-01-2022,44,50.65
428,242,155,24-04-2022,81,29.77
429,242,120,16-04-2023,53,44.58
430,297,172,26-08-2022,2,59.79
431,253,155,27-09-2022,87,58.21
432,260,124,11-05-2022,83,25.58
433,276,182,10-07-2022,87,17.17
434,224,125,18-07-2022,89,18.77
435,230,155,04-10-2022,25,27.09
436,298,115,26-06-2022,89,53.49
437,214,149,02-11-2022,6,31.07
438,261,150,04-04-2022,22,52.38
439,279,161,11-08-2022,0,26.07
440,207,198,31-08-2022,18,19.15
441,210,133,23-11-2022,59,48.83
442,232,111,24-03-2022,29,52.67
443,256,186,09-11-2022,22,58.55
444,289,198,27-05-2022,90,33.47
445,294,186,07-09-2022,34,39.43
446,213,101,29-12-2021,97,59.87
447,225,126,19-01-2022,74,55.11
448,220,180,19-12-2021,29,51.31
449,216,112,13-06-2022,96,55.94
450,287,187,15-12-2021,18,22.83
451,219,191,04-01-2023,2,43.38
452,207,167,31-10-2022,100,52.67
453,203,127,09-11-2022,17,58.69
454,239,115,22-02-2023,20,15.79
455,243,200,02-03-2022,24,56.88
456,261,173,16-03-2022,28,30.82
457,246,151,15-07-2022,73,55.22
458,218,159,01-08-2022,97,16.37
459,224,200,05-07-2023,36,59.86
460,208,122,07-03-2023,72,57.89
461,266,124,12-06-2023,37,28.43
462,208,142,28-02-2023,6,48.31
463,246,135,14-10-2022,98,26.08
464,214,124,02-02-2023,61,33.16
465,276,135,05-12-2022,75,44.69
466,241,120,17-12-2022,49,37.34
467,256,177,26-01-2022,52,18.59
468,299,126,08-07-2023,41,28.01
469,257,109,28-03-2022,57,53.36
470,238,194,11-07-2023,18,49.34
471,255,109,17-02-2022,31,46.65
472,295,153,02-12-2021,29,37.37
473,218,121,13-11-2022,92,32.54
474,286,171,10-06-2023,1,38.57
475,270,126,16-10-2022,81,18.75
476,242,193,25-04-2022,4,53.92
477,236,158,15-05-2023,33,50.34
478,201,106,30-09-2022,36,55.06
479,250,122,03-08-2022,38,45.5
480,215,131,15-02-2023,78,28.1
481,216,103,07-03-2023,71,23.9
482,223,144,25-11-2022,66,27.47
483,222,136,01-12-2021,99,54.71
484,299,174,12-03-2023,45,35.87
485,239,124,12-01-2023,73,26.4
486,208,144,29-08-2022,20,46.55
487,244,201,13-04-2022,38,55.22
488,210,122,02-06-2022,16,43.91
489,261,129,22-06-2022,19,51.79
490,225,147,17-06-2023,39,58.58
491,207,158,20-07-2022,98,59.77
492,246,150,19-12-2022,24,35.75
493,290,187,14-01-2022,35,53.23
494,256,150,21-10-2022,78,18.25
495,274,174,15-03-2023,0,24.45
496,281,154,26-01-2022,23,35.58
497,219,201,01-05-2023,97,58.77
498,280,163,17-01-2022,68,44.35
499,248,136,21-06-2022,25,24.72
500,237,148,13-01-2023,24,24.73
501,281,108,18-04-2023,78,22.19
502,257,178,12-02-2022,95,30.95
503,297,115,20-01-2023,93,54.83
504,268,127,01-12-2022,89,25.38
505,217,190,12-02-2023,93,55.68
506,231,174,10-02-2022,65,38.83
507,264,165,12-01-2023,58,35.36
508,205,108,03-04-2023,76,26.81
509,202,185,24-04-2022,99,37.59
510,287,109,01-02-2022,7,30.57
511,270,168,23-01-2022,24,26.75
512,291,152,01-06-2023,0,56.11
513,202,193,29-07-2022,3,51.93
514,222,180,08-02-2022,63,17.02
515,229,159,05-01-2023,79,33.58
516,219,184,12-03-2022,3,37.48
517,261,134,19-05-2023,36,28.15
518,243,110,05-03-2023,24,31.42
519,210,111,28-09-2022,42,35.8
520,225,119,06-12-2021,81,20.25
521,213,156,29-08-2022,55,40.43
522,220,148,25-03-2022,81,36.69
523,227,144,13-02-2022,20,28.06
524,204,188,25-01-2022,3,45.86
525,269,132,27-08-2022,31,36.41
526,238,109,08-07-2022,70,24.16
527,248,138,28-07-2023,24,23.35
528,244,184,29-09-2022,39,38.8
529,211,193,17-10-2022,20,47.86
530,275,198,07-12-2021,76,18.87
531,207,194,15-01-2022,24,46.14
532,247,140,22-08-2022,85,33.56
533,254,175,05-07-2023,31,50.57
534,234,135,26-09-2022,86,58.16
535,239,149,21-06-2022,24,42.44
536,239,108,01-03-2023,22,20.88
537,234,177,10-11-2022,25,15.3
538,247,150,03-03-2022,98,49.54
539,245,116,10-07-2022,46,57.57
540,255,169,16-12-2021,71,37.08
541,287,169,30-03-2023,21,16.35
542,208,124,11-12-2022,79,19.45
543,298,181,02-01-2022,94,41.74
544,236,166,12-06-2023,39,46.64
545,253,130,23-11-2022,62,58.05
546,293,121,27-03-2022,83,24.72
547,244,142,03-07-2022,3,55.05
548,248,138,04-07-2022,53,50.04
549,289,147,19-08-2022,2,37.85
550,279,170,12-07-2022,5,40.97
551,228,121,13-01-2022,51,49.09
552,232,152,10-04-2022,54,36.44
553,238,116,12-12-2021,75,24.19
554,257,166,03-11-2022,43,30.53
555,253,138,24-08-2022,40,38.6
556,201,182,02-12-2022,49,33.29
557,282,113,11-09-2022,56,25.91
558,267,114,18-02-2023,97,49.19
559,297,141,25-06-2022,74,29.08
560,294,196,08-07-2022,66,39.08
561,261,129,30-01-2023,50,22.45
562,295,160,26-02-2023,40,50.95
563,291,183,29-06-2022,10,30.14
564,250,197,04-11-2022,84,19.88
565,222,197,18-06-2023,9,47.12
566,268,123,18-06-2023,87,28.02
567,209,164,14-05-2023,13,16.59
568,299,119,28-02-2023,83,25.79
569,202,150,04-06-2023,78,27.86
570,207,144,06-02-2023,30,58.18
571,271,134,15-05-2023,16,49.88
572,280,150,08-04-2022,65,43.85
573,262,197,22-12-2021,79,54.47
574,218,162,22-04-2022,13,44.27
575,279,162,18-12-2021,14,42.86
576,229,139,30-03-2022,47,59.02
577,251,101,12-03-2023,34,20.78
578,226,177,05-03-2022,91,53.29
579,244,109,09-05-2022,10,37.73
580,271,117,19-02-2022,4,19.15
581,201,186,02-09-2022,81,46.59
582,242,150,10-04-2022,43,33.08
583,281,118,08-07-2023,89,59.02
584,257,154,22-03-2023,79,51.1
585,226,184,27-12-2022,77,43.62
586,202,127,14-12-2021,7,48.18
587,231,112,23-09-2022,42,57.08
588,287,151,19-06-2023,15,51.74
589,207,143,05-05-2022,36,31.98
590,300,139,14-04-2022,84,17.52
591,276,184,02-08-2022,13,21.08
592,264,105,17-11-2022,12,57.26
593,251,126,07-06-2022,37,34.14
594,276,139,26-01-2023,96,51.96
595,283,114,16-01-2022,98,16.52
596,282,161,09-04-2023,45,43.78
597,248,192,03-04-2023,63,20.46
598,268,105,05-04-2023,75,41.76
599,259,197,01-11-2022,23,40.81
600,265,159,06-07-2022,3,57.17
601,208,145,01-12-2022,39,55.51
602,275,175,19-08-2022,9,22.92
603,300,115,31-01-2023,53,16.4
604,212,201,16-03-2023,52,55.42
605,249,101,14-10-2022,3,22.9
606,259,170,07-04-2022,43,28.31
607,284,103,26-12-2021,39,59.38
608,212,141,18-01-2023,52,33.97
609,259,138,30-11-2022,97,54.53
610,269,181,30-06-2023,79,58.25
611,294,148,04-02-2022,60,34.45
612,273,178,24-01-2022,8,44.03
613,210,161,04-01-2023,44,23.15
614,294,190,16-04-2022,100,52.1
615,262,199,24-01-2022,53,46.11
616,242,127,18-06-2023,66,58.66
617,269,126,11-05-2023,21,23.88
618,262,105,02-01-2022,52,43.92
619,207,175,12-07-2022,65,54.09
620,213,114,21-12-2022,69,34.13
621,214,140,18-02-2023,14,51.2
622,256,151,19-05-2022,96,33.02
623,264,167,05-09-2022,70,56.39
624,283,105,15-03-2023,46,16.56
625,231,176,09-12-2022,94,21.21
626,285,155,31-03-2022,77,56.96
627,232,107,21-03-2023,82,44.49
628,298,172,31-05-2023,0,44.66
629,231,164,05-01-2023,26,19.86
630,251,148,01-06-2022,85,51.56
631,252,183,28-04-2022,79,34.85
632,256,146,19-02-2023,48,35.17
633,216,195,09-05-2022,43,48.21
634,258,184,23-06-2023,87,16.99
635,299,183,20-02-2022,47,25.59
636,231,121,05-05-2023,64,39.27
637,287,144,22-12-2021,82,33.67
638,286,145,02-12-2021,1,30.08
639,224,137,19-10-2022,31,29.91
640,266,167,13-02-2022,25,44.84
641,228,198,18-07-2022,77,23.19
642,285,118,09-02-2022,16,26.68
643,276,173,16-07-2023,58,58.78
644,297,142,22-12-2021,22,40.34
645,261,143,06-05-2023,41,28.06
646,271,164,04-06-2023,54,54.05
647,267,172,19-06-2022,88,19.96
648,291,178,07-02-2023,42,17.13
649,213,113,13-11-2022,69,53.43
650,210,161,11-02-2022,44,41.5
651,297,164,25-02-2022,42,49.87
652,243,112,01-07-2023,64,44.5
653,256,115,23-03-2023,32,46.76
654,233,183,22-04-2023,57,51.8
655,229,111,12-09-2022,67,38.71
656,277,192,04-12-2022,55,32.11
657,296,170,18-12-2022,62,48.21
658,231,138,08-03-2022,86,43.73
659,225,201,12-07-2022,67,48.48
660,238,180,20-02-2022,39,45.88
661,294,178,07-02-2022,85,39.68
662,225,153,11-08-2022,65,58.89
663,203,144,10-12-2021,68,34.43
664,256,117,28-01-2023,79,24.21
665,264,129,11-01-2023,60,46.05
666,281,144,20-12-2021,50,57.92
667,226,160,07-04-2023,77,42.63
668,239,200,22-11-2022,79,51.39
669,229,198,28-07-2023,15,16.51
670,258,193,12-12-2022,40,39.4
671,258,117,19-03-2023,93,41.61
672,238,171,06-12-2021,4,49.22
673,236,181,20-10-2022,16,52.21
674,237,120,15-10-2022,38,45.83
675,275,110,03-06-2022,82,59.43
676,241,105,10-06-2022,69,50.8
677,258,196,07-01-2023,87,45.69
678,223,151,11-06-2022,78,43.0
679,287,113,02-02-2023,20,21.42
680,216,197,05-03-2022,67,29.81
681,267,104,18-09-2022,49,37.91
682,228,132,16-07-2022,100,42.7
683,289,110,02-08-2022,52,52.7
684,247,171,08-05-2023,93,35.78
685,238,103,13-02-2022,46,45.37
686,267,112,23-08-2022,41,45.11
687,239,131,15-03-2022,62,46.25
688,271,164,02-08-2022,59,31.53
689,278,191,07-05-2022,32,39.52
690,245,153,01-05-2022,34,50.12
691,240,113,17-01-2022,55,36.41
692,205,123,18-04-2023,75,44.02
693,244,153,09-01-2023,53,30.34
694,288,128,16-04-2022,78,47.87
695,217,182,15-01-2022,81,24.67
696,295,113,21-01-2023,14,39.71
697,209,156,02-12-2021,56,34.9
698,222,196,04-12-2022,29,41.96
699,286,186,26-11-2022,5,58.4
700,283,148,20-02-2022,62,49.1
701,227,136,18-07-2022,50,33.46
702,206,170,11-07-2023,69,44.1
703,203,152,23-04-2023,66,50.92
704,260,124,10-11-2022,91,50.67
705,208,132,15-02-2023,45,16.69
706,267,159,26-12-2022,17,17.35
707,285,184,17-12-2022,96,31.87
708,272,151,09-02-2022,89,53.95
709,231,125,01-07-2022,92,48.29
710,203,130,23-01-2022,34,46.79
711,293,129,16-08-2022,41,57.15
712,282,152,02-01-2023,32,35.51
713,214,199,06-07-2022,80,21.46
714,292,150,24-01-2022,13,49.86
715,242,124,24-04-2023,55,29.36
716,258,151,31-10-2022,0,42.17
717,202,157,20-12-2022,66,52.66
718,293,134,15-03-2023,24,18.61
719,247,179,22-05-2023,36,18.04
720,249,140,08-12-2021,85,22.27
721,297,108,04-03-2022,99,33.09
722,228,196,05-03-2023,87,17.13
723,242,137,04-12-2021,91,59.71
724,229,115,18-08-2022,84,20.89
725,211,188,09-05-2022,93,51.82
726,249,104,04-07-2022,90,19.44
727,256,200,11-09-2022,43,52.18
728,209,130,07-07-2023,91,37.87
729,287,141,21-03-2022,57,27.19
730,235,161,24-12-2021,62,47.65
731,249,110,12-07-2023,7,41.55
732,254,177,17-05-2023,90,36.04
